id,novelId,ledgerKey,title,summary,scopeType,currentStatus,targetStartChapterOrder,targetEndChapterOrder,firstSeenChapterOrder,lastTouchedChapterOrder,lastTouchedChapterId,setupChapterId,payoffChapterId,lastSnapshotId,sourceRefsJson,evidenceJson,riskSignalsJson,statusReason,confidence,createdAt,updatedAt
cmr314mhq0aq7v16zcx4ikpqc,cmr23pgks000fv16zpwg1ms38,ali_distancing_escalation,阿力疏远升级,阿力在被戳穿后暴怒砸物，随后彻底沉默，疏远达到顶点。,chapter,paid_off,12,40,12,26,cmr24zocp01s6v16z2iksh8ll,cmr24zoby01rsv16zxnuxclfi,cmr24zocp01s6v16z2iksh8ll,cmr34l3df0br3v16z0yhypjym,"[{""kind"":""chapter_payoff_ref"",""refId"":null,""refLabel"":""第26章《争吵崩在周末前》"",""chapterId"":""cmr24zocp01s6v16z2iksh8ll"",""chapterOrder"":26,""volumeId"":null,""volumeSortOrder"":null}]","[{""summary"":""阿力怒吼“我凭什么不能见别人”并扫飞文件，之后不再辩解。"",""chapterOrder"":26,""chapterId"":""cmr24zocp01s6v16z2iksh8ll""}]",[],阿力最后一次情绪爆发后彻底放弃沟通，进入完全疏远阶段。,0.95,2026-07-02T04:53:47.102+00:00,2026-07-02T06:30:34.456+00:00
cmr314xdg0aqjv16z15q52abm,cmr23pgks000fv16zpwg1ms38,ali_complete_estrangement,阿力彻底疏远升级,阿力通过流程要求彻底关闭私下沟通，使疏远达到极点，伏笔兑现。,book,paid_off,13,20,13,20,cmr24zocd01s0v16zaocty107,cmr24zoc001rtv16zdbja58rs,cmr24zocd01s0v16zaocty107,cmr331fes0bb5v16zv37i6ygc,"[{""kind"":""chapter_payoff_ref"",""refId"":null,""refLabel"":""第20章《项目锁死两人》"",""chapterId"":""cmr24zocd01s0v16zaocty107"",""chapterOrder"":20,""volumeId"":null,""volumeSortOrder"":null}]","[{""summary"":""阿力提出所有需求变更走邮件留底，拒绝茶水间私下沟通，并用‘避免误会’解释。"",""chapterOrder"":20,""chapterId"":""cmr24zocd01s0v16zaocty107""}]",[],阿力完全公事公办，无任何缓和迹象，疏远目标达成。,0.95,2026-07-02T04:54:01.204+00:00,2026-07-02T05:47:17.296+00:00
cmr314xdj0aqkv16zf90uvt7s,cmr23pgks000fv16zpwg1ms38,chenmo_party_interference,陈默聚会干扰,阿条通过陈默证实阿力寻找退路，聚会尚未发生但已产生关键信息，可能改变关系走向。,chapter,pending_payoff,37,39,37,38,cmr252peh0211v16zss2kflem,cmr252pef0210v16zltbhbtdh,,cmr8lamty0dcev16zjzob7599,"[{""kind"":""chapter_payoff_ref"",""refId"":null,""refLabel"":""第38章《领导点名别带情绪》"",""chapterId"":""cmr252peh0211v16zss2kflem"",""chapterOrder"":38,""volumeId"":null,""volumeSortOrder"":null}]","[{""summary"":""陈默告知阿条阿力问过上海招聘市场。"",""chapterOrder"":38,""chapterId"":""cmr252peh0211v16zss2kflem""}]","[{""code"":""sync_stale"",""severity"":""medium"",""summary"":""本轮 AI 对账没有再次命中这条伏笔，已保留旧账本并标记为 stale，等待下一次同步确认。"",""stale"":true}]",线索通过陈默传递，聚会本身仍待发生。,0.85,2026-07-02T04:54:01.207+00:00,2026-07-06T02:31:52.524+00:00
cmr31u2zo0az8v16zffq28c20,cmr23pgks000fv16zpwg1ms38,atiao_mask_defense,阿条戴上面具防御,本章阿条成功实施防御并反问小菲，心理防线彻底由被动转为主动，伏笔兑现。,book,paid_off,16,16,15,16,cmr24zoc501rwv16zvt0vmmu0,cmr24zoc301rvv16zsof6hdh2,cmr24zoc501rwv16zvt0vmmu0,cmr320isd0b1gv16zy3msz950,"[{""kind"":""chapter_payoff_ref"",""refId"":null,""refLabel"":""第16章《咖啡杯里的反问》"",""chapterId"":""cmr24zoc501rwv16zvt0vmmu0"",""chapterOrder"":16,""volumeId"":null,""volumeSortOrder"":null}]","[{""summary"":""阿条接过小菲的咖啡后，通过温度、台词等细节识破试探，并主动反问转移话题，同时决定在聚餐中与阿力保持距离。"",""chapterOrder"":16,""chapterId"":""cmr24zoc501rwv16zvt0vmmu0""}]",[],本章完成预设的防御行为，情绪弧按计划走完，目标章节达成。,0.95,2026-07-02T05:13:34.884+00:00,2026-07-02T05:18:35.407+00:00
cmr31ud2e0azfv16zssrhgm36,cmr23pgks000fv16zpwg1ms38,disillusionment_and_break,破灭觉醒,阿条说出“我从来就没信过你”，自我觉醒，彻底认清阿力谎言本质。,chapter,paid_off,24,40,24,26,cmr24zocp01s6v16z2iksh8ll,cmr24zocl01s4v16zvlgu20mm,cmr24zocp01s6v16z2iksh8ll,cmr34l3df0br3v16z0yhypjym,"[{""kind"":""chapter_payoff_ref"",""refId"":null,""refLabel"":""第26章《争吵崩在周末前》"",""chapterId"":""cmr24zocp01s6v16z2iksh8ll"",""chapterOrder"":26,""volumeId"":null,""volumeSortOrder"":null}]","[{""summary"":""阿条对阿力说：“因为从头到尾，我就没信过你。”"",""chapterOrder"":26,""chapterId"":""cmr24zocp01s6v16z2iksh8ll""}]",[],阿条亲口说出从未信任，幻觉彻底破灭，觉醒线完结。,0.95,2026-07-02T05:13:47.942+00:00,2026-07-02T06:30:34.456+00:00
cmr320ix20b20v16zmu48zn00,cmr23pgks000fv16zpwg1ms38,party_exposure_test,聚餐暴露危机,之前未完全暴露的聚餐伏笔在本章彻底兑现，裂痕在同事面前公开化。,chapter,paid_off,17,18,16,25,cmr24zocn01s5v16z4foypq0m,cmr24zoc501rwv16zvt0vmmu0,cmr24zocn01s5v16z4foypq0m,cmr34c3ko0bo9v16zv4g93jq3,"[{""kind"":""chapter_payoff_ref"",""refId"":null,""refLabel"":""第25章《拒绝配合演出》"",""chapterId"":""cmr24zocn01s5v16z4foypq0m"",""chapterOrder"":25,""volumeId"":null,""volumeSortOrder"":null}]","[{""summary"":""本次聚餐中阿条公开疏离，同事感知两人关系破裂，完成之前未竟的暴露。"",""chapterOrder"":25,""chapterId"":""cmr24zocn01s5v16z4foypq0m""}]",[],前序伏笔要求聚餐暴露，本章完成了公开化。,0.95,2026-07-02T05:18:35.462+00:00,2026-07-02T06:23:34.828+00:00
cmr3276wm0b46v16zb1lc1je9,cmr23pgks000fv16zpwg1ms38,midnight_phone_hint,深夜手机亮起,阿条在冰冷麻木中回到黑暗房间后，手机屏幕朝下扣在鞋柜上，深夜阿力来电，阿条按掉并阅读留言，伏笔兑现，同时开启新的僵局。,chapter,paid_off,18,18,17,18,cmr24zoc901ryv16zxu2sbz7r,cmr24zoc701rxv16z1uyp5r52,cmr24zoc901ryv16zxu2sbz7r,cmr32hs830b5yv16znw2frbjt,"[{""kind"":""chapter_payoff_ref"",""refId"":null,""refLabel"":""第18章《按掉深夜来电》"",""chapterId"":""cmr24zoc901ryv16zxu2sbz7r"",""chapterOrder"":18,""volumeId"":null,""volumeSortOrder"":null}]","[{""summary"":""手机震动，来电显示阿力；阿条按掉红色键，阅读留言“我想了很多”“睡了没？”，已读未回。"",""chapterOrder"":18,""chapterId"":""cmr24zoc901ryv16zxu2sbz7r""}]",[],本章中手机亮起并触发后续行为，伏笔兑现。,0.95,2026-07-02T05:23:46.486+00:00,2026-07-02T05:32:00.780+00:00
cmr32hsbi0b6bv16zmebnjhtb,cmr23pgks000fv16zpwg1ms38,daily_sync_exposure,每日同步强制暴露,本章进度对齐会议中，两人极度疏远，但工作交流仍通过王总间接进行，暴露风险未触发但持续存在。,volume,pending_payoff,19,30,19,37,cmr252pef0210v16zltbhbtdh,cmr24zocb01rzv16zba9tkamt,,cmr8l12yw0d9qv16z0tx8ms6j,"[{""kind"":""chapter_payoff_ref"",""refId"":null,""refLabel"":""第37章《已读不回碾碎追问》"",""chapterId"":""cmr252pef0210v16zltbhbtdh"",""chapterOrder"":37,""volumeId"":null,""volumeSortOrder"":null}]","[{""summary"":""会议中阿力全程无视阿条，目光不交集，对话只通过王总进行。"",""chapterOrder"":37,""chapterId"":""cmr252pef0210v16zltbhbtdh""}]","[{""code"":""sync_stale"",""severity"":""medium"",""summary"":""本轮 AI 对账没有再次命中这条伏笔，已保留旧账本并标记为 stale，等待下一次同步确认。"",""stale"":true}]",持续面临每日暴露可能，但双方以公务化方式应对。,0.85,2026-07-02T05:32:00.798+00:00,2026-07-06T02:31:52.524+00:00
cmr32i4la0b6mv16zo1uodoob,cmr23pgks000fv16zpwg1ms38,night_phone_call_payoff,深夜手机亮起,阿力来电，阿条按掉后阅读留言，伏笔兑现。,chapter,paid_off,,,18,18,cmr24zoc901ryv16zxu2sbz7r,cmr24zoc701rxv16z1uyp5r52,cmr24zoc701rxv16z1uyp5r52,cmr32hs830b5yv16znw2frbjt,"[{""kind"":""foreshadow_state"",""refLabel"":""深夜手机亮起"",""chapterOrder"":18,""volumeSortOrder"":1,""chapterId"":""cmr24zoc901ryv16zxu2sbz7r""}]","[{""summary"":""第18章阿条按掉来电并阅读留言。"",""chapterOrder"":18,""chapterId"":""cmr24zoc901ryv16zxu2sbz7r""}]",[],伏笔已兑现。,1.0,2026-07-02T05:32:16.701+00:00,2026-07-02T05:32:16.664+00:00
cmr32i4ld0b6nv16ze2q9olz0,cmr23pgks000fv16zpwg1ms38,forced_collaboration_exposure,强制合作暴露危机,团建晚间活动所有人同厅，阿条穿红裙将直接面对阿力，加剧暴露风险。,chapter,pending_payoff,36,40,36,39,cmr252pei0212v16zr43naa61,cmr252ped020zv16zhk3ez4ic,,cmr8ljtl10dfcv16zselcftc2,"[{""kind"":""chapter_payoff_ref"",""refId"":null,""refLabel"":""第39章《露背裙折入箱底》"",""chapterId"":""cmr252pei0212v16zr43naa61"",""chapterOrder"":39,""volumeId"":null,""volumeSortOrder"":null}]","[{""summary"":""阿条决定穿红裙参加团建，并将面对阿力。"",""chapterOrder"":39,""chapterId"":""cmr252pei0212v16zr43naa61""}]","[{""code"":""public_visibility"",""severity"":""high"",""summary"":""红裙可能在部门同事中引发关注，导致私人关系公开化。""},{""code"":""sync_stale"",""severity"":""medium"",""summary"":""本轮 AI 对账没有再次命中这条伏笔，已保留旧账本并标记为 stale，等待下一次同步确认。"",""stale"":true}]",团建未开始，暴露风险存在。,0.9,2026-07-02T05:32:16.705+00:00,2026-07-06T02:31:52.524+00:00
cmr32i4lh0b6ov16ztar0pmzt,cmr23pgks000fv16zpwg1ms38,ati_goal_change,阿条目标转变：从等待到切断,阿条从被动等待转为主动切断情感，专注工作。,chapter,paid_off,,,18,18,cmr24zoc901ryv16zxu2sbz7r,cmr24zoc901ryv16zxu2sbz7r,cmr24zoc901ryv16zxu2sbz7r,cmr32hs830b5yv16znw2frbjt,"[{""kind"":""open_conflict"",""refLabel"":""阿条 goal changed"",""chapterOrder"":18,""volumeSortOrder"":1,""chapterId"":""cmr24zoc901ryv16zxu2sbz7r""}]","[{""summary"":""第18章阿条按掉电话，决定专注工作。"",""chapterOrder"":18,""chapterId"":""cmr24zoc901ryv16zxu2sbz7r""}]",[],目标转变已明确触发。,0.9,2026-07-02T05:32:16.709+00:00,2026-07-02T05:32:16.664+00:00
cmr331fis0bbtv16zr6hmi7q5,cmr23pgks000fv16zpwg1ms38,ati_locked_and_determined,阿条被锁死积蓄决心,阿条积蓄的决意在本章正面摊牌中爆发，伏笔兑现。,chapter,paid_off,21,22,20,21,cmr24zocf01s1v16zorowoe4i,cmr24zocd01s0v16zaocty107,cmr24zocf01s1v16zorowoe4i,cmr33aw9p0bdmv16z8bg0bkb6,"[{""kind"":""chapter_payoff_ref"",""refId"":null,""refLabel"":""第21章《走廊拦截逼答案》"",""chapterId"":""cmr24zocf01s1v16zorowoe4i"",""chapterOrder"":21,""volumeId"":null,""volumeSortOrder"":null}]","[{""summary"":""阿条在走廊拦住阿力，逐一摆出按掉电话和回避证据，坚定逼问。"",""chapterOrder"":21,""chapterId"":""cmr24zocf01s1v16zorowoe4i""}]",[],正面冲突发生，积蓄决心的铺垫已转化为行动。,0.9,2026-07-02T05:47:17.332+00:00,2026-07-02T05:54:39.098+00:00
cmr33awf70bedv16zrdoobqs1,cmr23pgks000fv16zpwg1ms38,mysterious_phone_call,神秘紧急来电,阿条质问备用手机，阿力以‘隐私’搪塞，悬念延续。,volume,hinted,,,24,31,cmr24zocy01sbv16zja8tq08e,cmr24zocy01sbv16zja8tq08e,,cmr35y9no0c3mv16z6m7aivl0,"[{""kind"":""chapter_payoff_ref"",""refId"":null,""refLabel"":""第31章《追问撞上躲闪》"",""chapterId"":""cmr24zocy01sbv16zja8tq08e"",""chapterOrder"":31,""volumeId"":null,""volumeSortOrder"":null}]","[{""summary"":""阿力说‘那是我的隐私。’"",""chapterOrder"":31,""chapterId"":""cmr24zocy01sbv16zja8tq08e""}]","[{""code"":""unexplained_secret"",""severity"":""medium"",""summary"":""备用手机的秘密依然未解，可能关联重大隐情。""},{""code"":""sync_stale"",""severity"":""medium"",""summary"":""本轮 AI 对账没有再次命中这条伏笔，已保留旧账本并标记为 stale，等待下一次同步确认。"",""stale"":true}]",阿力仍不透露，悬念加深。,0.8,2026-07-02T05:54:39.139+00:00,2026-07-06T02:31:52.524+00:00
cmr33awfb0beev16zx2y3md3i,cmr23pgks000fv16zpwg1ms38,ati_cutting_off_resolve,阿条切割冷漠,阿条当众揭露谎言，宣布成为陌生人，完成从私下疏远到公开决裂的切割。,chapter,paid_off,24,40,24,26,cmr24zocp01s6v16z2iksh8ll,cmr24zocl01s4v16zvlgu20mm,cmr24zocp01s6v16z2iksh8ll,cmr34l3df0br3v16z0yhypjym,"[{""kind"":""chapter_payoff_ref"",""refId"":null,""refLabel"":""第26章《争吵崩在周末前》"",""chapterId"":""cmr24zocp01s6v16z2iksh8ll"",""chapterOrder"":26,""volumeId"":null,""volumeSortOrder"":null}]","[{""summary"":""阿条在会议室说“我从来就没信过你”并宣布“从下周一开始，我们是陌生人”。"",""chapterOrder"":26,""chapterId"":""cmr24zocp01s6v16z2iksh8ll""}]",[],本章是切割冷漠的高潮，公开宣布决裂，同事见证。,0.95,2026-07-02T05:54:39.143+00:00,2026-07-02T06:30:34.456+00:00
cmr33bcg50beov16zkiv0kpzb,cmr23pgks000fv16zpwg1ms38,forbidden_sweet_establishment,禁忌之始与甜蜜刺激,开卷承诺的办公室禁忌甜蜜关系已建立并兑现。,volume,paid_off,1,3,1,3,cmr24zob701rjv16zoa3pmbkg,cmr24zoaz01rhv16zmcjv20hl,cmr24zob701rjv16zoa3pmbkg,cmr33aw9p0bdmv16z8bg0bkb6,"[{""kind"":""chapter_payoff_ref"",""refLabel"":""第1章《隔间心跳》"",""chapterOrder"":1,""volumeSortOrder"":1,""chapterId"":""cmr24zoaz01rhv16zmcjv20hl""},{""kind"":""chapter_payoff_ref"",""refLabel"":""第3章《天台夜话》"",""chapterOrder"":3,""volumeSortOrder"":1,""chapterId"":""cmr24zob701rjv16zoa3pmbkg""}]","[{""summary"":""第3章天台夜话正式确立秘密关系，兑现禁忌之始。"",""chapterOrder"":3,""chapterId"":""cmr24zob701rjv16zoa3pmbkg""}]",[],第3章已明确确立秘密关系，甜蜜刺激已兑现。,1.0,2026-07-02T05:54:59.909+00:00,2026-07-02T05:54:59.850+00:00
cmr33bcg90bepv16zkbyv7rl8,cmr23pgks000fv16zpwg1ms38,ali_goal_change_21,阿力目标转变：从回避到掩盖,第21章阿力目标从'限制工作接触'变为'掩盖神秘联系，摆脱阿条'。,chapter,paid_off,,,21,21,cmr24zocf01s1v16zorowoe4i,cmr24zocf01s1v16zorowoe4i,cmr24zocf01s1v16zorowoe4i,cmr33aw9p0bdmv16z8bg0bkb6,"[{""kind"":""open_conflict"",""refLabel"":""阿力 goal changed"",""chapterOrder"":21,""volumeSortOrder"":1,""chapterId"":""cmr24zocf01s1v16zorowoe4i""}]","[{""summary"":""第21章阿力接电话后回避，目标转为掩盖。"",""chapterOrder"":21,""chapterId"":""cmr24zocf01s1v16zorowoe4i""}]","[{""code"":""character_goal_shift"",""severity"":""medium"",""summary"":""目标转变需明确触发点。""}]",第21章已显示目标转变，但触发点不够明确。,0.8,2026-07-02T05:54:59.913+00:00,2026-07-02T05:54:59.850+00:00
cmr33bcgc0beqv16z20hwc6s0,cmr23pgks000fv16zpwg1ms38,atiao_goal_change_21,阿条目标转变：从追问到冷漠切割,第21章阿条目标从'逼问真相'变为'冷漠切割，准备参加陈默聚会'。,chapter,paid_off,,,21,21,cmr24zocf01s1v16zorowoe4i,cmr24zocf01s1v16zorowoe4i,cmr24zocf01s1v16zorowoe4i,cmr33aw9p0bdmv16z8bg0bkb6,"[{""kind"":""open_conflict"",""refLabel"":""阿条 goal changed"",""chapterOrder"":21,""volumeSortOrder"":1,""chapterId"":""cmr24zocf01s1v16zorowoe4i""}]","[{""summary"":""第21章阿条决定不再追问，转为冷漠切割。"",""chapterOrder"":21,""chapterId"":""cmr24zocf01s1v16zorowoe4i""}]","[{""code"":""character_goal_shift"",""severity"":""medium"",""summary"":""目标转变需明确触发点。""}]",第21章已显示目标转变，但触发点不够明确。,0.8,2026-07-02T05:54:59.916+00:00,2026-07-02T05:54:59.850+00:00
cmr34uhz70bu8v16zd4y6o7vx,cmr23pgks000fv16zpwg1ms38,red_rope_break_payoff,红绳断裂象征终结,红绳在26章断裂，本章阿条确认未捡，左手腕为空，象征情感彻底终结。,chapter,paid_off,26,27,26,27,cmr24zocr01s7v16zu5ywg96j,cmr24zocp01s6v16z2iksh8ll,cmr24zocr01s7v16zu5ywg96j,cmr34uhv40btnv16zsw7onktd,"[{""kind"":""chapter_payoff_ref"",""refId"":null,""refLabel"":""第27章《大巴座位分两端》"",""chapterId"":""cmr24zocr01s7v16zu5ywg96j"",""chapterOrder"":27,""volumeId"":null,""volumeSortOrder"":null}]","[{""summary"":""阿条左手腕空，红绳断裂后未捡，并丢弃草莓糖纸。"",""chapterOrder"":27,""chapterId"":""cmr24zocr01s7v16zu5ywg96j""}]",[],红绳断裂在本章确认未捡，象征意义完全兑现。,0.95,2026-07-02T06:37:53.155+00:00,2026-07-02T06:37:53.141+00:00
cmr34uhze0bu9v16zfuw7h9mv,cmr23pgks000fv16zpwg1ms38,ali_demo_data_issue,阿力演示数据危机,王总警告阿力别再出数据口径问题，埋伏后续工作失误可能。,chapter,hinted,,,24,24,cmr24zocl01s4v16zvlgu20mm,cmr24zocl01s4v16zvlgu20mm,,cmr34uhv40btnv16zsw7onktd,"[{""kind"":""foreshadow_state"",""refLabel"":""阿力演示数据危机"",""chapterOrder"":24,""volumeSortOrder"":1,""chapterId"":""cmr24zocl01s4v16zvlgu20mm""}]","[{""summary"":""第24章王总警告阿力数据口径问题。"",""chapterOrder"":24,""chapterId"":""cmr24zocl01s4v16zvlgu20mm""}]","[{""code"":""sync_stale"",""severity"":""medium"",""summary"":""本轮 AI 对账没有再次命中这条伏笔，已保留旧账本并标记为 stale，等待下一次同步确认。"",""stale"":true}]",已铺垫但未进入兑现窗口。,0.7,2026-07-02T06:37:53.162+00:00,2026-07-06T02:31:52.524+00:00
cmr34uu3o0bujv16zehioxisk,cmr23pgks000fv16zpwg1ms38,red_string_break,红绳断裂终结,红绳断裂且未捡，象征阿条情感终结。,chapter,paid_off,,,29,29,cmr24zocv01s9v16zuaz9jx84,cmr24zocv01s9v16zuaz9jx84,cmr24zocv01s9v16zuaz9jx84,cmr34uhv40btnv16zsw7onktd,"[{""kind"":""foreshadow_state"",""refLabel"":""红绳断裂终结"",""chapterOrder"":29,""volumeSortOrder"":1,""chapterId"":""cmr24zocv01s9v16zuaz9jx84""}]","[{""summary"":""第29章木栈道撕破脸，红绳断裂未捡。"",""chapterOrder"":29,""chapterId"":""cmr24zocv01s9v16zuaz9jx84""}]",[],红绳断裂且未捡，象征终结。,1.0,2026-07-02T06:38:08.868+00:00,2026-07-02T06:38:08.834+00:00
cmr35aytv0bylv16zhdxep0nl,cmr23pgks000fv16zpwg1ms38,ruoruo_contacts_atiao,若若主动联系阿条,若若发送消息约见面，伏笔从被动接收转为双向联系，推进。,volume,pending_payoff,,,29,31,cmr24zocy01sbv16zja8tq08e,cmr24zocv01s9v16zuaz9jx84,,cmr35y9no0c3mv16z6m7aivl0,"[{""kind"":""chapter_payoff_ref"",""refId"":null,""refLabel"":""第31章《追问撞上躲闪》"",""chapterId"":""cmr24zocy01sbv16zja8tq08e"",""chapterOrder"":31,""volumeId"":null,""volumeSortOrder"":null}]","[{""summary"":""若若消息：‘明天下午三点可以吗？我想当面聊。’"",""chapterOrder"":31,""chapterId"":""cmr24zocy01sbv16zja8tq08e""}]","[{""code"":""sync_stale"",""severity"":""medium"",""summary"":""本轮 AI 对账没有再次命中这条伏笔，已保留旧账本并标记为 stale，等待下一次同步确认。"",""stale"":true}]",双方已建立直接联系，等待见面。,0.85,2026-07-02T06:50:41.491+00:00,2026-07-06T02:31:52.524+00:00
cmr35nusn0c1dv16zqh9z1y7l,cmr23pgks000fv16zpwg1ms38,atiao_final_message_to_ruoruo,阿条向若若发出摊牌消息,第30章发出的消息，本章若若回复并定好时间地点，伏笔推进。,chapter,pending_payoff,,,30,31,cmr24zocy01sbv16zja8tq08e,cmr24zocw01sav16z8wprb5vx,,cmr35y9no0c3mv16z6m7aivl0,"[{""kind"":""chapter_payoff_ref"",""refId"":null,""refLabel"":""第31章《追问撞上躲闪》"",""chapterId"":""cmr24zocy01sbv16zja8tq08e"",""chapterOrder"":31,""volumeId"":null,""volumeSortOrder"":null}]","[{""summary"":""若若回复‘明天下午三点可以吗？我想当面聊。’"",""chapterOrder"":31,""chapterId"":""cmr24zocy01sbv16zja8tq08e""}]","[{""code"":""sync_stale"",""severity"":""medium"",""summary"":""本轮 AI 对账没有再次命中这条伏笔，已保留旧账本并标记为 stale，等待下一次同步确认。"",""stale"":true}]",若若已响应，但实际见面尚未发生。,0.9,2026-07-02T07:00:42.791+00:00,2026-07-06T02:31:52.524+00:00
cmr35o7h40c1nv16z43vf1rgz,cmr23pgks000fv16zpwg1ms38,atao_confront_ruoruo,阿条向若若摊牌,本章阿条定下与若若见面的具体时间和地点，伏笔推进到待兑现。,chapter,pending_payoff,,,30,31,cmr24zocy01sbv16zja8tq08e,cmr24zocw01sav16z8wprb5vx,,cmr35y9no0c3mv16z6m7aivl0,"[{""kind"":""chapter_payoff_ref"",""refId"":null,""refLabel"":""第31章《追问撞上躲闪》"",""chapterId"":""cmr24zocy01sbv16zja8tq08e"",""chapterOrder"":31,""volumeId"":null,""volumeSortOrder"":null}]","[{""summary"":""阿条回复若若‘好’，并另发地点：湖滨银泰一楼咖啡店靠窗第三卡座，下午三点。"",""chapterOrder"":31,""chapterId"":""cmr24zocy01sbv16zja8tq08e""}]","[{""code"":""sync_stale"",""severity"":""medium"",""summary"":""本轮 AI 对账没有再次命中这条伏笔，已保留旧账本并标记为 stale，等待下一次同步确认。"",""stale"":true}]",见面已定，但尚未发生，处于即将兑现阶段。,0.9,2026-07-02T07:00:59.224+00:00,2026-07-06T02:31:52.524+00:00
cmr35o7hg0c1pv16zf098kbe2,cmr23pgks000fv16zpwg1ms38,atao_goal_shift,阿条目标转变：从切割到迫使摊牌,阿条在天台完成当面质问，摊牌行动已执行，目标兑现。,chapter,paid_off,,,30,31,cmr24zocy01sbv16zja8tq08e,cmr24zocw01sav16z8wprb5vx,cmr24zocy01sbv16zja8tq08e,cmr35y9no0c3mv16z6m7aivl0,"[{""kind"":""chapter_payoff_ref"",""refId"":null,""refLabel"":""第31章《追问撞上躲闪》"",""chapterId"":""cmr24zocy01sbv16zja8tq08e"",""chapterOrder"":31,""volumeId"":null,""volumeSortOrder"":null}]","[{""summary"":""阿条在天台当面质问若若和备用手机，并宣告不再私下交流。"",""chapterOrder"":31,""chapterId"":""cmr24zocy01sbv16zja8tq08e""}]",[],摊牌行为已发生，目标达成。,0.95,2026-07-02T07:00:59.236+00:00,2026-07-02T07:08:48.786+00:00
cmr36gq2o0cacv16zhu6ajckl,cmr23pgks000fv16zpwg1ms38,emotional_collapse_and_awakening,最终发现对方可能从未真正投入，内心彻底崩溃，在幻灭中清醒决断,阿条完成心理切割，信任彻底死亡，以空洞而冷硬的决心迎接明日办公室。,book,paid_off,,,1,33,cmr24zod201sdv16zyjm3gz4z,cmr24zoaz01rhv16zmcjv20hl,cmr24zod201sdv16zyjm3gz4z,cmr36ggif0c9hv16zzkjv2nfi,"[{""kind"":""major_payoff"",""refLabel"":""最终发现对方可能从未真正投入，内心彻底崩溃，在幻灭中清醒决断。"",""chapterOrder"":1,""volumeSortOrder"":1,""chapterId"":""cmr24zoaz01rhv16zmcjv20hl""},{""kind"":""foreshadow_state"",""refLabel"":""信任危机与隐瞒真相"",""chapterOrder"":33,""volumeSortOrder"":1,""chapterId"":""cmr24zod201sdv16zyjm3gz4z""}]","[{""summary"":""第33章阿条完成心理切割，信任彻底死亡。"",""chapterOrder"":33,""chapterId"":""cmr24zod201sdv16zyjm3gz4z""}]",[],第33章明确兑现心理切割与清醒决断。,1.0,2026-07-02T07:23:09.696+00:00,2026-07-02T07:23:09.673+00:00
cmr4d1egl0cb1v16zs3051ut4,cmr23pgks000fv16zpwg1ms38,book_first_trust_crisis,第一次因隐瞒引发的信任危机,阿条发现阿力隐瞒与前女友的联系，两人爆发激烈争吵，信任破碎，阿条心理切割。,book,paid_off,1,40,6,33,cmr24zod201sdv16zyjm3gz4z,cmr24zobd01rmv16z1nhh9ss5,cmr24zod201sdv16zyjm3gz4z,cmr36ggif0c9hv16zzkjv2nfi,"[{""kind"":""major_payoff"",""refLabel"":""第一次因隐瞒引发的信任危机"",""chapterOrder"":0,""volumeSortOrder"":1,""chapterId"":null},{""kind"":""foreshadow_state"",""refLabel"":""信任危机与隐瞒真相（已兑现）"",""chapterOrder"":33,""volumeSortOrder"":1,""chapterId"":""cmr24zod201sdv16zyjm3gz4z""}]","[{""summary"":""第33章阿条发送绝情短信并删除记录，信任彻底死亡。"",""chapterOrder"":33,""chapterId"":""cmr24zod201sdv16zyjm3gz4z""}]",[],已明确兑现，信任彻底破碎，无需后续动作。,1.0,2026-07-03T03:14:58.293+00:00,2026-07-03T03:14:58.275+00:00
cmr4d1eh80cb3v16z9hi1jdqw,cmr23pgks000fv16zpwg1ms38,book_real_feelings,对方从未真正投入,阿条发现阿力在关系紧张期间已在寻找职场退路，更确信对方从未投入真感情，推进最终认清。,book,pending_payoff,30,40,30,38,cmr252peh0211v16zss2kflem,cmr24zocw01sav16z8wprb5vx,,cmr8lamty0dcev16zjzob7599,"[{""kind"":""chapter_payoff_ref"",""refId"":null,""refLabel"":""第38章《领导点名别带情绪》"",""chapterId"":""cmr252peh0211v16zss2kflem"",""chapterOrder"":38,""volumeId"":null,""volumeSortOrder"":null}]","[{""summary"":""阿条发现阿力可能先于自己找退路，关系不对等加重。"",""chapterOrder"":38,""chapterId"":""cmr252peh0211v16zss2kflem""}]","[{""code"":""sync_stale"",""severity"":""medium"",""summary"":""本轮 AI 对账没有再次命中这条伏笔，已保留旧账本并标记为 stale，等待下一次同步确认。"",""stale"":true}]",线索推进，距离认清更近。,0.85,2026-07-03T03:14:58.316+00:00,2026-07-06T02:31:52.524+00:00
