id,planId,sortOrder,title,objective,conflict,reveal,emotionBeat,createdAt,updatedAt
cmr8klr6y0d51v16zdv02rsnj,cmr8klr6v0d50v16zorosy70a,1,晚到与躲避,阿条故意晚到办公室，试图避开阿力，建立本章回避基调。,内心希望避免与阿力共处一室的焦虑，与踏入办公室必须面对现实的压迫。,办公桌上已放着阿力留下的便签，暗示他已早早开始工作交接，完全公事化。,踏入办公室时的紧绷与侥幸，看到便签时的瞬间心沉。,2026-07-06T01:57:49.930+00:00,2026-07-06T01:57:49.930+00:00
cmr8klr6y0d52v16z4by8sg7i,cmr8klr6v0d50v16zorosy70a,2,便签的审判,阿条发现并阅读便签，通过细节动作外化她寻找私情痕迹却只得到公文的事实。,渴望从便签中找出哪怕一丝私人痕迹，与现实只看到冰冷的公事化文字之间的落差。,便签完全按流程书写，无任何多余痕迹，宣告关系被制度性隔离。,指尖触摸便签边缘的期待，辨认笔迹时的紧张，排列便签后的失落与空洞。,2026-07-06T01:57:49.930+00:00,2026-07-06T01:57:49.930+00:00
cmr8klr6y0d53v16zpw1kidfe,cmr8klr6v0d50v16zorosy70a,3,伤口贴满文件,上午工作中，便签成为持续存在的伤口，阿条在回邮件时条件反射地使用同样正式格式，完成“用对方的方式攻击自己”的循环。,试图忽略便签的存在，但它们像未愈合的伤口一样不断刺痛她，迫使她模仿阿力的冷漠。,她的回复邮件也变得公事公办，两人在隔离中默契地维持制度性冰冷。,屡次瞥见便签的刺痛，敲击邮件时从犹豫到麻木，最终平静接受这种自虐式呼应。,2026-07-06T01:57:49.930+00:00,2026-07-06T01:57:49.930+00:00
cmr8klr6y0d54v16z8klu7drw,cmr8klr6v0d50v16zorosy70a,4,午休的假面,李晴午休试探关心，阿条用“项目赶进度”打发并索要不必要的工作资料，以维持忙碌假象。,李晴的关心与阿条内心想倾诉的冲动，但更强的防御机制迫使她封闭自己。,阿条成功用工作将朋友挡在外面，进一步陷入自我隔离。,被关心时瞬间的脆弱，然后迅速用理性压制，转为机械的冷静请求。,2026-07-06T01:57:49.930+00:00,2026-07-06T01:57:49.930+00:00
cmr8klr6y0d55v16zidlfv8sz,cmr8klr6v0d50v16zorosy70a,5,无声的经过,下午阿力去打印机时短暂经过阿条桌边，通过感官压迫展现两人虽近却遥的距离。,身体无法回避的物理接近，与心理上必须保持的绝对无视之间的撕裂。,阿力经过时带来的气流、影子和脚步声被放大，但两人无任何互动，形成最大压迫。,脚步声逼近时的本能紧绷，气流拂过时的屏息，头也不抬的冷酷坚持，随后疲惫的麻木。,2026-07-06T01:57:49.930+00:00,2026-07-06T01:57:49.930+00:00
cmr8klr6y0d56v16zx4xmcko4,cmr8klr6v0d50v16zorosy70a,6,未发送的裂缝,深夜空办公室内，阿条删除未发送的消息，用屏幕反光映出她平静到近乎冰冷的脸，但留下未放下的裂缝。,理性知道应该彻底切割，但情感仍驱使自己打出消息；删除行为是压制，但未发送的牵念仍在。,屏幕上最后的光映出她冰冷面具下藏着的隐痛，为下章发消息埋下悬念。,打出消息时的恍惚，删除时的果断，屏幕暗下后凝视自己倒影的沉默，以及一丝未熄灭的暗火。,2026-07-06T01:57:49.930+00:00,2026-07-06T01:57:49.930+00:00
cmr8kvan80d80v16z9feuywym,cmr8kvan40d7zv16zbp6o3m83,1,工位：最后一次编辑,展现阿条借工作之名发送消息时的内心拉扯，建立渺茫希望。,阿条用工作理由说服自己发出试探，但句子反复编辑，藏不住的私人期待与职场面具冲突；发送瞬间自尊与不甘交战。,她意识到这是她第一次以工作为借口发出私人信号，之前的暗语系统已完全失效，关系已无共同暗号。,紧张、自我说服、渺茫期待下的不安，手指在发送键上犹豫，最终点击后的短暂空虚。,2026-07-06T02:05:15.044+00:00,2026-07-06T02:05:15.044+00:00
cmr8kvan80d81v16zwi8y4byx,cmr8kvan40d7zv16zbp6o3m83,2,屏幕：已读标记的冷暴力,通过已读不回和走廊偶遇的双重打击，将阿条的期待碾碎，完成冰点刻画。,阿条看到消息变成已读却无任何输入提示，时间拉伸中的煎熬；走廊相遇时她鼓起勇气上前，阿力仅以'晚点再说'侧身避过，身体语言完全关闭沟通可能。,阿力避开目光、快速离开的细节让阿条明白：公务化隔离之外，他连维持表面同事温度都不愿。,从屏息期待到缓缓下沉的冰冷，走廊短暂接触后的刺痛与彻底心凉，但外表维持平静。,2026-07-06T02:05:15.044+00:00,2026-07-06T02:05:15.044+00:00
cmr8kvan80d82v16zzhb2dams,cmr8kvan40d7zv16zbp6o3m83,3,工位：关闭等待窗口,完成阿条从被动受挫到主动切割的行为转折，为下一章铺垫团建压力。,阿条回到座位后本能想再查看手机，却强行压下，与残留的期待对抗；她取消特别关注、关闭对话窗口，用打开项目进度文档的动作宣告切割，但眼角疲惫泄露挣扎。,她的决定不是一时冲动，而是收存所有便签后意识到：保留记录是为了提醒自己不再回头，这是一种清醒的自我保护。,从压抑中浮起一丝坚定的冷硬，结尾看向窗外时有一瞬空落，但随即专注于工作，韧劲初现。团建通知或同事提及明日安排，留下不安余韵。,2026-07-06T02:05:15.044+00:00,2026-07-06T02:05:15.044+00:00
cmr8l2aa20daov16zgznl4ru7,cmr8l2a9z0danv16zy782if4j,1,部门会议的公开敲打,通过领导在会议中的隐晦敲打，外化阿条的羞耻与恐惧，象征外部监视正式介入。,王总在布置团建任务时，突然敲打“某些同事别把私人情绪带到工作上”，目光扫过阿条和阿力，全场气氛骤紧。阿条必须维持专业表象，但生理反应失控。,阿条意识到两人的秘密可能已不再是秘密，高层在警告，空间的窒息感让她首次感到无处可逃。,心跳猛撞→握笔指尖泛白→不敢偏头→呼吸浅促→强装镇定后的虚脱感。,2026-07-06T02:10:41.162+00:00,2026-07-06T02:10:41.162+00:00
cmr8l2aa20dapv16z3ui4eock,cmr8l2a9z0danv16zy782if4j,2,小菲的亲昵八卦,通过小菲笑嘻嘻的试探，反衬阿条后背僵直的生理真实，进一步烘托同事怀疑的发酵。,会后小菲凑过来，以关心为名八卦阿条的感情状态，并故意提及阿力。阿条用‘项目赶’堵住话头，转身后陷入瞬间的静默停顿，两人之间形成无形的防御墙。,阿条发现小菲的试探比想象中更密集，同事的猜测可能已接近真相，她必须用更冷漠的沉默来抵挡。,后背僵直→表面微笑→快速用工作阻断→转身后笑容消失→短暂失神。,2026-07-06T02:10:41.162+00:00,2026-07-06T02:10:41.162+00:00
cmr8l2aa20daqv16z3ybxfsfk,cmr8l2a9z0danv16zy782if4j,3,“团建保持距离”的消息,阿力发来的消息导致阿条生理反应强烈，但她以无回复进阶沉默，从被动承受变为主动控场。,手机屏幕亮起，阿力发来“团建期间我们继续保持距离”。阿条心跳猛撞、手心潮湿，但读完未回复，转而将手机反扣，继续处理数据。沉默成为她新的武器。,阿力率先划界的行为彻底摧毁阿条最后一丝幻想，她确认对方早已准备抽身，内心温度降至冰点。,看到消息时心跳漏拍→手心潮湿→手指悬空在屏幕上方→终未回复→反扣手机后僵坐数秒→强迫自己点击鼠标继续工作。,2026-07-06T02:10:41.162+00:00,2026-07-06T02:10:41.162+00:00
cmr8l2aa20darv16zbcm2hvaa,cmr8l2a9z0danv16zy782if4j,4,与李晴的探问抽丝,从李晴的闲聊中自然引出阿力浏览招聘网站的情报，证实阿条关于退路的猜测，激化觉醒。,下午茶歇，李晴提起最近离职率高，阿条看似随口问“是不是有人在看机会”，实则步步收紧问题。当李晴无意说出看到阿力的浏览器停留在招聘网站时，阿条瞬间耳鸣、视野虚浮，用喝茶强行压下。,阿条证实阿力不仅想在内部分割，更在准备外部逃离，这场关系里退路早就砌好，只是她一直蒙在鼓里。,闲聊时的轻松→听见招聘信息时耳朵微动→追问时收紧腹部→得知真相后耳鸣、茶杯轻微晃动→强行吞咽后恢复正常语调。,2026-07-06T02:10:41.162+00:00,2026-07-06T02:10:41.162+00:00
cmr8l2aa20dasv16zyf79ghc3,cmr8l2a9z0danv16zy782if4j,5,下班前的心理清理与决意,阿条通过一系列清理动作完成心理准备，将觉醒转化为行动决心，为下一章红裙试探铺设完备动机。,下班前，阿条折叠阿力对话框，给陈默发确认聚会消息，并在手机便签记下招聘网站名。内心混乱但行动冷静，她将粉色发夹从抽屉取出端详又放回，最终扣上电脑，起身离开。,阿条的决定不是继续切割，而是发起最后试探：她要在团建中用红裙打破沉默，逼阿力给出答案或逼自己彻底死心。,整理桌面时的机械感→折叠对话框时指尖微颤→给陈默发消息的决断→记录网站名的冷酷→拿起发夹时眼眶一热但强行忍住→起身时脚步坚定。,2026-07-06T02:10:41.162+00:00,2026-07-06T02:10:41.162+00:00
cmr8lbg5s0ddwv16zk6d8ktx5,cmr8lbg5p0ddvv16zv0p8axt8,1,翻看记录：从灼痛到冷醒,通过对比初期暧昧与近期冷漠的对话记录，推动阿条情感降温，认清被动等待的荒谬，为后续主动行动提供心理支点。,温暖的回忆与冰冷的现实之间的撕扯，理智要求切割但情绪仍有残留。,阿条意识到自己一直是被动等待答案的人，决定不再将解释权交给阿力。,隐痛→冷醒,2026-07-06T02:17:48.688+00:00,2026-07-06T02:17:48.688+00:00
cmr8lbg5s0ddxv16zoxhj17zl,cmr8lbg5p0ddvv16zv0p8axt8,2,取出红裙：旧物新意,取出露背红裙，中断对旧日甜蜜的联想，强行将其定义为试探工具，完成物品意义的强制转换。,裙子承载的旧日象征与当前意图的对抗，需用理性压下瞬间的情绪反扑。,红裙不再是甜蜜的见证，而是握在手中的筹码。,短暂柔软→硬心,2026-07-06T02:17:48.688+00:00,2026-07-06T02:17:48.688+00:00
cmr8lbg5s0ddyv16zf4ytm4km,cmr8lbg5p0ddvv16zv0p8axt8,3,镜前试穿：重塑审判者,通过试穿红裙并审视镜中自己，从眼神到姿态完成从脆弱到坚定的转变，确立审判者身份。,自我怀疑与自我重塑的对抗，镜中最初可能闪现脆弱，但被刻意调整。,她不再是等待被爱的人，而是掌握主动、即将发起试探的审判者。,脆弱→坚定,2026-07-06T02:17:48.688+00:00,2026-07-06T02:17:48.688+00:00
cmr8lbg5s0ddzv16zxha7evt7,cmr8lbg5p0ddvv16zv0p8axt8,4,折衣入箱：收起判决书,用极细致的动作将红裙折好放入行李箱，像归档一份判决书，仪式化地完成从准备到行动的转换。,动作的冷静与内心可能残余的波动之间的张力，需靠绝对的秩序感压制。,所有准备就绪，她已主动关闭过去，只待明日执行。,决绝、平静,2026-07-06T02:17:48.688+00:00,2026-07-06T02:17:48.688+00:00
cmr8lbg5s0de0v16zvjjl9zq0,cmr8lbg5p0ddvv16zv0p8axt8,5,封闭空间：积蓄冷静,通过确认聚会、关机、拉窗帘等自主封闭动作，建立不受干扰的心理场域，为明日团建积蓄极度冷静。,外部潜在的干扰（如手机消息、外界声音）与内心需要绝对安静之间的对抗。,她主动切断了所有可能的侵扰，完全掌控了当下环境与自己的状态。,自主、闭合的平静,2026-07-06T02:17:48.688+00:00,2026-07-06T02:17:48.688+00:00
cmr8ll40h0dgsv16z98l89csb,cmr8ll3yw0dgrv16zbu6frz8f,1,楼下集合：视线里的行李箱,建立出发日的现实场景，通过阿条刻意拖延上车，捕捉阿力帮助小菲放行李的细节，以外在动作确立关系归属已转移的刺痛感。,阿条有意回避正面接触，但视觉证据强行闯入：阿力主动伸手接小菲的行李箱，动作自然，如同新的默契。,阿条意识到原本属于她的微小特权（如放行李、眼神确认）已无缝适配到另一个女人身上。,冰冷刺痛，握紧行李箱手柄的骨节发白，呼吸压成缓慢一息。,2026-07-06T02:25:19.505+00:00,2026-07-06T02:25:19.505+00:00
cmr8ll40i0dgtv16zx4b6gix3,cmr8ll3yw0dgrv16zbu6frz8f,2,大巴座位：沉默的掩护与决绝的信息,李晴用无声动作完成安慰，反衬孤立；阿条编辑并发送冷静决绝的信息给阿力，将内心切割转化为不可逆的通讯行为。,阿条需要在同事环绕的密闭空间里完成对阿力的最后通牒，同时避免情绪崩盘影响职场形象。,信息发送后的微反应（指尖轻颤、翻扣手机）是她最后一次允许自己表现出在乎，此后物理封存。,平静下的窒息，呼吸深而缓，指尖不受控的颤抖被立刻压制。,2026-07-06T02:25:19.505+00:00,2026-07-06T02:25:19.505+00:00
cmr8ll40i0dguv16zcn2q0t5d,cmr8ll3yw0dgrv16zbu6frz8f,3,车窗映像：红裙计划的封印,通过阿条观察阿力收手机、对小菲笑的倒影，定格其判断，并以一个具象动作彻底放弃红裙试探，完成从期待到决裂的认知闭环。,阿条必须面对她昨日还视为筹码的红裙，在今天已沦为讽刺，她需要用身体动作强行掐断最后一丝幻想。,车窗上的映像让她确认阿力已无须再试探，她将手机塞进包底或指甲掐掌心，以此封印红裙所象征的全部过去。,苦涩的冷静，肌肉僵硬但动作精确，就像亲手锁上一扇不会再开的门。,2026-07-06T02:25:19.505+00:00,2026-07-06T02:25:19.505+00:00
cmr8ll40i0dgvv16zd0097bhm,cmr8ll3yw0dgrv16zbu6frz8f,4,行政消息：未点开的拼房私信,以行政通知的拼房名单作为钩子，将阿条瞬间掷入无法逃避的私密空间焦虑，用环境嘈杂和身体反应制造尾部强烈不安。,阿条刚完成自我封闭，外部世界立刻用随机拼房打破她仅存的距离控制，她必须在人群议论中隐藏恐慌。,心脏揪紧的反应说明她尚未麻木，最害怕的暴露情境以官僚形式降临。,心悸，手机震动像电流穿过掌骨，周围声音失真，恐惧凝成喉间硬块。,2026-07-06T02:25:19.505+00:00,2026-07-06T02:25:19.505+00:00
