id,novelId,chapterId,sourceSnapshotId,sourceIssueId,sourceType,conflictType,conflictKey,title,summary,severity,status,evidenceJson,affectedCharacterIdsJson,resolutionHint,lastSeenChapterOrder,createdAt,updatedAt
cmr331ffh0bbev16zjji9x9qf,cmr23pgks000fv16zpwg1ms38,cmr24zocd01s0v16zaocty107,cmr331fes0bb5v16zv37i6ygc,,state_diff,character_goal_shift,character_goal_shift:cmr23zj4j004tv16zlc1ewt6u,阿条 goal changed,"阿条 current goal changed from ""彻底关闭情感闸门，零期待，仅以冷硬工作态度应对"" to ""寻找机会向阿力逼问真相，打破被项目锁死的压抑状态"". Confirm this chapter includes a clear transition trigger.",medium,resolved,"[""Previous goal: 彻底关闭情感闸门，零期待，仅以冷硬工作态度应对"",""Previous state: 阿条从主动试探到失望决绝，决心彻底放弃，用冷漠武装自己，对合作通知毫无涟漪。"",""Current goal: 寻找机会向阿力逼问真相，打破被项目锁死的压抑状态"",""Current state: 阿条在流程隔绝下无处可逃，深夜意识到被项目锁死，决心不能再这样下去，开始积蓄情绪为正面冲突做准备。""]","[""cmr23zj4j004tv16zlc1ewt6u""]","If this is an intentional turn, make the trigger explicit in the chapter or plan. Otherwise restore the prior goal.",20,2026-07-02T05:47:17.213+00:00,2026-07-02T05:54:38.963+00:00
cmr331ffk0bbfv16zdwkwnufz,cmr23pgks000fv16zpwg1ms38,cmr24zocd01s0v16zaocty107,cmr331fes0bb5v16zv37i6ygc,,state_diff,character_goal_shift,character_goal_shift:cmr23zj4y004uv16zh1dm72nm,阿力 goal changed,"阿力 current goal changed from ""维持工作沟通，回避私人交流，但会后忍不住试图缓和"" to ""将工作关系完全限制在正式流程内，杜绝任何私下接触的可能"". Confirm this chapter includes a clear transition trigger.",medium,resolved,"[""Previous goal: 维持工作沟通，回避私人交流，但会后忍不住试图缓和"",""Previous state: 阿力继续回避私人话题，但会议后尝试关心阿条，被拒绝后不再挽留。"",""Current goal: 将工作关系完全限制在正式流程内，杜绝任何私下接触的可能"",""Current state: 阿力用王总要求和邮件流程彻底隔绝私下沟通，表现出完全的公事公办，无任何软化迹象。""]","[""cmr23zj4y004uv16zh1dm72nm""]","If this is an intentional turn, make the trigger explicit in the chapter or plan. Otherwise restore the prior goal.",20,2026-07-02T05:47:17.216+00:00,2026-07-02T05:54:38.966+00:00
cmr334o080bccv16zp2wt42ao,cmr23pgks000fv16zpwg1ms38,cmr24zocf01s1v16zorowoe4i,,cmr334nzt0bcbv16z02bmpc20,audit_issue,continuity,continuity:character_missing:王总与小菲未在章节任何位置出现或提及，违反required character appearances硬约束。,continuity/character_missing,王总与小菲未在章节任何位置出现或提及，违反required character appearances硬约束。,medium,resolved,"[""王总与小菲未在章节任何位置出现或提及，违反required character appearances硬约束。""]",,在阿条回到工位时加入李晴提及“王总刚走，脸色不好”的对话；或在李晴关心时顺带提到“小菲今晚请假”，自然完成出场义务。,21,2026-07-02T05:49:48.296+00:00,2026-07-02T05:51:43.297+00:00
cmr334o0b0bcdv16zxdh248zy,cmr23pgks000fv16zpwg1ms38,cmr24zocf01s1v16zorowoe4i,,cmr334nzq0bc9v16zbadbzcoh,audit_issue,character,character:goal_change_missing:阿力全程仅防御与反问，无任何目标松动或转变的可见细节，与“阿力 goal changed”硬要求不符。,character/goal_change_missing,阿力全程仅防御与反问，无任何目标松动或转变的可见细节，与“阿力 goal changed”硬要求不符。,medium,resolved,"[""阿力全程仅防御与反问，无任何目标松动或转变的可见细节，与“阿力 goal changed”硬要求不符。""]",,在阿力接电话离开的瞬间加入微表情或动作（如捻手链停滞、喉结滚动），暗示其内心动摇；或通过阿条观察到他挂断后未立刻离开的短暂犹豫。,21,2026-07-02T05:49:48.299+00:00,2026-07-02T05:51:43.297+00:00
cmr3374qt0bckv16zp32v0e1e,cmr23pgks000fv16zpwg1ms38,cmr24zocf01s1v16zorowoe4i,,cmr3374qg0bciv16zg3xd52hr,audit_issue,character,character:required_character_missing:王总和小菲仅被李晴口中提及，未在正文中直接出场，违反required character appearances。,character/required_character_missing,王总和小菲仅被李晴口中提及，未在正文中直接出场，违反required character appearances。,medium,open,"[""王总和小菲仅被李晴口中提及，未在正文中直接出场，违反required character appearances。""]",,安排王总在走廊或工位附近路过，或让小菲在加班现场短暂出现，实现直接出场。,21,2026-07-02T05:51:43.301+00:00,2026-07-02T05:51:43.301+00:00
cmr3374qv0bclv16zqqg5wd1f,cmr23pgks000fv16zpwg1ms38,cmr24zocf01s1v16zorowoe4i,,cmr3374qg0bcjv16zafld1ewg,audit_issue,character,character:goal_change_unclear:阿力在本章中仅以回避和反问应对，未显示其目标产生任何可见变化。,character/goal_change_unclear,阿力在本章中仅以回避和反问应对，未显示其目标产生任何可见变化。,medium,open,"[""阿力在本章中仅以回避和反问应对，未显示其目标产生任何可见变化。""]",,通过阿力接电话后的细微神情或后续动作暗示他内心的波动或策略调整。,21,2026-07-02T05:51:43.303+00:00,2026-07-02T05:51:43.303+00:00
cmr33awac0bdrv16z4jxsh1tf,cmr23pgks000fv16zpwg1ms38,cmr24zocf01s1v16zorowoe4i,cmr33aw9p0bdmv16z8bg0bkb6,,state_diff,character_goal_shift,character_goal_shift:cmr23zj4j004tv16zlc1ewt6u,阿条 goal changed,"阿条 current goal changed from ""寻找机会向阿力逼问真相，打破被项目锁死的压抑状态"" to ""不再追问阿力，转为冷漠切割，专注于自我行动，准备参加陈默聚会。"". Confirm this chapter includes a clear transition trigger.",medium,resolved,"[""Previous goal: 寻找机会向阿力逼问真相，打破被项目锁死的压抑状态"",""Previous state: 阿条在流程隔绝下无处可逃，深夜意识到被项目锁死，决心不能再这样下去，开始积蓄情绪为正面冲突做准备。"",""Current goal: 不再追问阿力，转为冷漠切割，专注于自我行动，准备参加陈默聚会。"",""Current state: 阿条在当面对峙和冷落后清醒，从追问转为主动切断情感，回归自我保护。""]","[""cmr23zj4j004tv16zlc1ewt6u""]","If this is an intentional turn, make the trigger explicit in the chapter or plan. Otherwise restore the prior goal.",21,2026-07-02T05:54:38.964+00:00,2026-07-02T06:03:02.785+00:00
cmr33awag0bdsv16z8p2p1vrg,cmr23pgks000fv16zpwg1ms38,cmr24zocf01s1v16zorowoe4i,cmr33aw9p0bdmv16z8bg0bkb6,,state_diff,character_goal_shift,character_goal_shift:cmr23zj4y004uv16zh1dm72nm,阿力 goal changed,"阿力 current goal changed from ""将工作关系完全限制在正式流程内，杜绝任何私下接触的可能"" to ""掩盖神秘联系，尽快摆脱阿条去处理紧急电话。"". Confirm this chapter includes a clear transition trigger.",medium,resolved,"[""Previous goal: 将工作关系完全限制在正式流程内，杜绝任何私下接触的可能"",""Previous state: 阿力用王总要求和邮件流程彻底隔绝私下沟通，表现出完全的公事公办，无任何软化迹象。"",""Current goal: 掩盖神秘联系，尽快摆脱阿条去处理紧急电话。"",""Current state: 阿力在防御中暴露了新的秘密线索，回避策略升级，但内心未知。""]","[""cmr23zj4y004uv16zh1dm72nm""]","If this is an intentional turn, make the trigger explicit in the chapter or plan. Otherwise restore the prior goal.",21,2026-07-02T05:54:38.968+00:00,2026-07-02T06:23:34.706+00:00
cmr33bck20besv16za2o9u1qq,cmr23pgks000fv16zpwg1ms38,cmr252peh0211v16zss2kflem,cmr8ljtl10dfcv16zselcftc2,,payoff_ledger,payoff_missing_progress,payoff:secret_half_exposed:payoff_missing_progress,payoff/payoff_missing_progress,伏笔“秘密因突发事件被半公开”存在专项风险：同事怀疑已升级，但尚未触发半公开事件。,medium,open,"[""第38章领导点名别带情绪，同事怀疑升级。""]",[],为该伏笔补上明确推进动作，避免账本继续停滞。,38,2026-07-02T05:55:00.050+00:00,2026-07-06T02:31:52.677+00:00
cmr33bck80betv16z9bl7s07w,cmr23pgks000fv16zpwg1ms38,cmr252pek0213v16zuwcfd0ck,cmr8lt4hp0dinv16ztw5fne9q,,payoff_ledger,payoff_missing_progress,payoff:real_intention_revealed:payoff_missing_progress,payoff/payoff_missing_progress,伏笔“发现对方可能从未真正投入”存在专项风险：阿力真实态度仍未揭示，需在后续明确。,medium,open,"[""阿力真实态度仍未揭示，阿条已开始主动筑墙。""]",[],为该伏笔补上明确推进动作，避免账本继续停滞。,40,2026-07-02T05:55:00.056+00:00,2026-07-06T02:31:52.681+00:00
cmr33fmp00bfcv16zzmrej75n,cmr23pgks000fv16zpwg1ms38,cmr24zoch01s2v16zud5yqsvh,,cmr33fmoj0bfbv16zfj8qt8r8,audit_issue,plot,plot:missing_active_investigation:章节仅记录阿条被动观察手机消息，没有实施任何主动试探（如故意提及相关话题观察阿力反应）或当夜的实质性查证行动（仅存书签，未进行号码查询或暗查），与“试探刺破掩饰”“当晚首次主动查证行动”的必须达成目标不符。,plot/missing_active_investigation,章节仅记录阿条被动观察手机消息，没有实施任何主动试探（如故意提及相关话题观察阿力反应）或当夜的实质性查证行动（仅存书签，未进行号码查询或暗查），与“试探刺破掩饰”“当晚首次主动查证行动”的必须达成目标不符。,high,resolved,"[""章节仅记录阿条被动观察手机消息，没有实施任何主动试探（如故意提及相关话题观察阿力反应）或当夜的实质性查证行动（仅存书签，未进行号码查询或暗查），与“试探刺破掩饰”“当晚首次主动查证行动”的必须达成目标不符。""]",,在文中插入一次阿条对阿力的言语试探（如用“最近晚上常接电话？”），并补全回家后执行至少一个具体查证动作的片段，例如回拨未接、搜索微信号、对比通讯录等。,22,2026-07-02T05:58:19.812+00:00,2026-07-02T06:00:23.450+00:00
cmr33lp1f0bh2v16zubxukgdp,cmr23pgks000fv16zpwg1ms38,cmr24zoch01s2v16zud5yqsvh,cmr33lp0r0bgvv16zeme52htz,,state_diff,character_goal_shift,character_goal_shift:cmr23zj4j004tv16zlc1ewt6u,阿条 goal changed,"阿条 current goal changed from ""不再追问阿力，转为冷漠切割，专注于自我行动，准备参加陈默聚会。"" to ""暗中调查“若若”身份及阿力隐藏的联系"". Confirm this chapter includes a clear transition trigger.",medium,resolved,"[""Previous goal: 不再追问阿力，转为冷漠切割，专注于自我行动，准备参加陈默聚会。"",""Previous state: 阿条在当面对峙和冷落后清醒，从追问转为主动切断情感，回归自我保护。"",""Current goal: 暗中调查“若若”身份及阿力隐藏的联系"",""Current state: 阿条从放弃追问转为主动暗查，收集证据，内心愈发冰冷，不再信任阿力。""]","[""cmr23zj4j004tv16zlc1ewt6u""]","If this is an intentional turn, make the trigger explicit in the chapter or plan. Otherwise restore the prior goal.",22,2026-07-02T06:03:02.787+00:00,2026-07-02T06:09:32.638+00:00
cmr33u1uo0bjhv16zjofd5tu8,cmr23pgks000fv16zpwg1ms38,cmr24zocj01s3v16zyc692fv8,cmr33u1ti0bjav16z3otjgb43,,state_diff,character_goal_shift,character_goal_shift:cmr23zj4j004tv16zlc1ewt6u,阿条 goal changed,"阿条 current goal changed from ""暗中调查“若若”身份及阿力隐藏的联系"" to ""公开收集阿力撒谎与若若关联的证据，彻底划清界限"". Confirm this chapter includes a clear transition trigger.",medium,resolved,"[""Previous goal: 暗中调查“若若”身份及阿力隐藏的联系"",""Previous state: 阿条从放弃追问转为主动暗查，收集证据，内心愈发冰冷，不再信任阿力。"",""Current goal: 公开收集阿力撒谎与若若关联的证据，彻底划清界限"",""Current state: 阿条从暗中调查转为公开证据收集，冷静执行试探，将信任彻底悬空。""]","[""cmr23zj4j004tv16zlc1ewt6u""]","If this is an intentional turn, make the trigger explicit in the chapter or plan. Otherwise restore the prior goal.",23,2026-07-02T06:09:32.640+00:00,2026-07-02T06:17:09.418+00:00
cmr33xs200bkkv16zfreb4s42,cmr23pgks000fv16zpwg1ms38,cmr24zocl01s4v16zvlgu20mm,,cmr33xs1f0bkjv16zyrzawacp,audit_issue,continuity,continuity:unsupported_evidence:阿条质问‘在家接电话，为什么会有商场广播的背景音？’但前文从未提及这通电话中有广播声，读者会困惑阿条如何获知该细节。,continuity/unsupported_evidence,阿条质问‘在家接电话，为什么会有商场广播的背景音？’但前文从未提及这通电话中有广播声，读者会困惑阿条如何获知该细节。,medium,resolved,"[""阿条质问‘在家接电话，为什么会有商场广播的背景音？’但前文从未提及这通电话中有广播声，读者会困惑阿条如何获知该细节。""]",,可在大巴回程或对峙前插入一句阿条回听通话录音/回想时注意到背景广播，或明确交代她是以李晴的目击为依据故意诈阿力。,24,2026-07-02T06:12:26.568+00:00,2026-07-02T06:14:34.749+00:00
cmr343uaz0bluv16zaqdrikrs,cmr23pgks000fv16zpwg1ms38,cmr24zocl01s4v16zvlgu20mm,cmr343uac0blmv16ztvilmjv6,,state_diff,character_goal_shift,character_goal_shift:cmr23zj4j004tv16zlc1ewt6u,阿条 goal changed,"阿条 current goal changed from ""公开收集阿力撒谎与若若关联的证据，彻底划清界限"" to ""在后续聚餐中以彻底冷漠的姿态公开划清界限，不留任何暧昧余地。"". Confirm this chapter includes a clear transition trigger.",medium,resolved,"[""Previous goal: 公开收集阿力撒谎与若若关联的证据，彻底划清界限"",""Previous state: 阿条从暗中调查转为公开证据收集，冷静执行试探，将信任彻底悬空。"",""Current goal: 在后续聚餐中以彻底冷漠的姿态公开划清界限，不留任何暧昧余地。"",""Current state: 阿条由谨慎怀疑升级为公开对峙，彻底确认阿力不诚实，决心以公事化姿态终结暧昧，不再抱任何期待。""]","[""cmr23zj4j004tv16zlc1ewt6u""]","If this is an intentional turn, make the trigger explicit in the chapter or plan. Otherwise restore the prior goal.",24,2026-07-02T06:17:09.419+00:00,2026-07-02T06:23:34.702+00:00
cmr343ub20blvv16zdljzfutl,cmr23pgks000fv16zpwg1ms38,cmr24zocl01s4v16zvlgu20mm,cmr343uac0blmv16ztvilmjv6,,state_diff,foreshadow_regression,foreshadow_regression:神秘紧急来电,神秘紧急来电 regressed,"Foreshadow ""神秘紧急来电"" moved from ""pending_payoff"" back to ""hinted"".",high,open,"[""Previous foreshadow: 若若消息再次出现，李晴目击新线索，若若身份暴露悬念升级。"",""Current foreshadow: 阿条在质问中直接提及若若相关，阿力谎言被当面戳穿，悬念从若若身份转向阿力为何死守秘密。""]",,Do not reopen resolved foreshadowing unless the chapter explicitly creates a new thread.,24,2026-07-02T06:17:09.422+00:00,2026-07-02T06:17:09.422+00:00
cmr34c3lc0bonv16zs4mh63sr,cmr23pgks000fv16zpwg1ms38,cmr24zocn01s5v16z4foypq0m,cmr34c3ko0bo9v16zv4g93jq3,,state_diff,character_goal_shift,character_goal_shift:cmr23zj4j004tv16zlc1ewt6u,阿条 goal changed,"阿条 current goal changed from ""在后续聚餐中以彻底冷漠的姿态公开划清界限，不留任何暧昧余地。"" to ""维持彻底公事化，不给阿力任何私人空间。"". Confirm this chapter includes a clear transition trigger.",medium,resolved,"[""Previous goal: 在后续聚餐中以彻底冷漠的姿态公开划清界限，不留任何暧昧余地。"",""Previous state: 阿条由谨慎怀疑升级为公开对峙，彻底确认阿力不诚实，决心以公事化姿态终结暧昧，不再抱任何期待。"",""Current goal: 维持彻底公事化，不给阿力任何私人空间。"",""Current state: 阿条通过换座和公事化发言完成公开划界，获得短暂主导感，但走出饭店后泛起空虚，红绳松动象征情感松动。""]","[""cmr23zj4j004tv16zlc1ewt6u""]","If this is an intentional turn, make the trigger explicit in the chapter or plan. Otherwise restore the prior goal.",25,2026-07-02T06:23:34.704+00:00,2026-07-02T06:30:34.349+00:00
cmr34c3lg0boov16z8tzizcqf,cmr23pgks000fv16zpwg1ms38,cmr24zocn01s5v16z4foypq0m,cmr34c3ko0bo9v16zv4g93jq3,,state_diff,character_goal_shift,character_goal_shift:cmr23zj4y004uv16zh1dm72nm,阿力 goal changed,"阿力 current goal changed from ""维持表面镇定，避免进一步暴露，被动接受关系破裂。"" to ""保持沉默，避免进一步难堪。"". Confirm this chapter includes a clear transition trigger.",medium,resolved,"[""Previous goal: 维持表面镇定，避免进一步暴露，被动接受关系破裂。"",""Previous state: 阿力在天台被证据击穿，无法再以旧借口敷衍，但仍选择不承认、不解释，陷入完全被动。"",""Current goal: 保持沉默，避免进一步难堪。"",""Current state: 阿力在聚餐中遭阿条公开冷落，无法维持表面和谐，散席后独站，陷入被动。""]","[""cmr23zj4y004uv16zh1dm72nm""]","If this is an intentional turn, make the trigger explicit in the chapter or plan. Otherwise restore the prior goal.",25,2026-07-02T06:23:34.708+00:00,2026-07-02T06:30:34.354+00:00
cmr34l3e80br8v16zkxaxo70y,cmr23pgks000fv16zpwg1ms38,cmr24zocp01s6v16z2iksh8ll,cmr34l3df0br3v16z0yhypjym,,state_diff,character_goal_shift,character_goal_shift:cmr23zj4j004tv16zlc1ewt6u,阿条 goal changed,"阿条 current goal changed from ""维持彻底公事化，不给阿力任何私人空间。"" to ""彻底切断与阿力的联系，成为陌生人，不再给他任何解释空间。"". Confirm this chapter includes a clear transition trigger.",medium,resolved,"[""Previous goal: 维持彻底公事化，不给阿力任何私人空间。"",""Previous state: 阿条通过换座和公事化发言完成公开划界，获得短暂主导感，但走出饭店后泛起空虚，红绳松动象征情感松动。"",""Current goal: 彻底切断与阿力的联系，成为陌生人，不再给他任何解释空间。"",""Current state: 阿条通过争吵彻底释放，宣布决裂，情感转为冰冷决绝，红绳断裂象征终结。""]","[""cmr23zj4j004tv16zlc1ewt6u""]","If this is an intentional turn, make the trigger explicit in the chapter or plan. Otherwise restore the prior goal.",26,2026-07-02T06:30:34.352+00:00,2026-07-02T06:37:53.029+00:00
cmr34l3ec0br9v16z36j5si7y,cmr23pgks000fv16zpwg1ms38,cmr24zocp01s6v16z2iksh8ll,cmr34l3df0br3v16z0yhypjym,,state_diff,character_goal_shift,character_goal_shift:cmr23zj4y004uv16zh1dm72nm,阿力 goal changed,"阿力 current goal changed from ""保持沉默，避免进一步难堪。"" to ""接受决裂，不再试图解释或挽回。"". Confirm this chapter includes a clear transition trigger.",medium,resolved,"[""Previous goal: 保持沉默，避免进一步难堪。"",""Previous state: 阿力在聚餐中遭阿条公开冷落，无法维持表面和谐，散席后独站，陷入被动。"",""Current goal: 接受决裂，不再试图解释或挽回。"",""Current state: 阿力谎言被戳穿后情绪失控，最终默然接受决裂。""]","[""cmr23zj4y004uv16zh1dm72nm""]","If this is an intentional turn, make the trigger explicit in the chapter or plan. Otherwise restore the prior goal.",26,2026-07-02T06:30:34.356+00:00,2026-07-02T06:37:53.034+00:00
cmr34uhvr0btvv16z7rxi5sy7,cmr23pgks000fv16zpwg1ms38,cmr24zocr01s7v16zu5ywg96j,cmr34uhv40btnv16zsw7onktd,,state_diff,character_goal_shift,character_goal_shift:cmr23zj4j004tv16zlc1ewt6u,阿条 goal changed,"阿条 current goal changed from ""彻底切断与阿力的联系，成为陌生人，不再给他任何解释空间。"" to ""维持公开陌生关系，独立完成心理切割"". Confirm this chapter includes a clear transition trigger.",medium,resolved,"[""Previous goal: 彻底切断与阿力的联系，成为陌生人，不再给他任何解释空间。"",""Previous state: 阿条通过争吵彻底释放，宣布决裂，情感转为冰冷决绝，红绳断裂象征终结。"",""Current goal: 维持公开陌生关系，独立完成心理切割"",""Current state: 阿条通过无视阿力、丢弃信物、溪边自省，完成从'我们'到'我'的分离，情感抽离。""]","[""cmr23zj4j004tv16zlc1ewt6u""]","If this is an intentional turn, make the trigger explicit in the chapter or plan. Otherwise restore the prior goal.",27,2026-07-02T06:37:53.031+00:00,2026-07-02T06:50:41.356+00:00
cmr34uhvv0btwv16z4pl3j7xm,cmr23pgks000fv16zpwg1ms38,cmr24zocr01s7v16zu5ywg96j,cmr34uhv40btnv16zsw7onktd,,state_diff,character_goal_shift,character_goal_shift:cmr23zj4y004uv16zh1dm72nm,阿力 goal changed,"阿力 current goal changed from ""接受决裂，不再试图解释或挽回。"" to ""接受决裂，沉默应对公开僵局"". Confirm this chapter includes a clear transition trigger.",medium,resolved,"[""Previous goal: 接受决裂，不再试图解释或挽回。"",""Previous state: 阿力谎言被戳穿后情绪失控，最终默然接受决裂。"",""Current goal: 接受决裂，沉默应对公开僵局"",""Current state: 阿力全程回避阿条，被王总警告工作，沉默接受公开僵局。""]","[""cmr23zj4y004uv16zh1dm72nm""]","If this is an intentional turn, make the trigger explicit in the chapter or plan. Otherwise restore the prior goal.",27,2026-07-02T06:37:53.035+00:00,2026-07-02T06:50:41.360+00:00
cmr34uu6n0bunv16znfrsg21n,cmr23pgks000fv16zpwg1ms38,cmr252pek0213v16zuwcfd0ck,cmr8lt4hp0dinv16ztw5fne9q,,payoff_ledger,payoff_missing_progress,payoff:secret_semi_exposed:payoff_missing_progress,payoff/payoff_missing_progress,伏笔“秘密因突发事件被半公开”存在专项风险：同事怀疑已升级，但尚未触发半公开事件。,medium,open,"[""同事怀疑已升级，但尚未触发半公开事件。""]",[],为该伏笔补上明确推进动作，避免账本继续停滞。,40,2026-07-02T06:38:08.975+00:00,2026-07-06T02:31:52.685+00:00
cmr34yogj0bv7v16zvaevopjl,cmr23pgks000fv16zpwg1ms38,cmr24zoct01s8v16z41r4h1i7,,cmr34yog50bv6v16zftmxcbz8,audit_issue,character,character:missing_required_appearances:规定必须出场的李晴、小菲、王总全未出现，仅陈默和阿条在场。,character/missing_required_appearances,规定必须出场的李晴、小菲、王总全未出现，仅陈默和阿条在场。,high,open,"[""规定必须出场的李晴、小菲、王总全未出现，仅陈默和阿条在场。""]",,必须将剧情移至有同事在场的办公场景，确保这些角色出场并产生互动。,28,2026-07-02T06:41:08.179+00:00,2026-07-02T06:41:08.179+00:00
cmr34yogm0bv8v16zw04ehp04,cmr23pgks000fv16zpwg1ms38,cmr24zoct01s8v16z41r4h1i7,,cmr34yog20bv3v16zr25doq0s,audit_issue,plot,plot:mission_misalignment:整章场景为陈默私人聚会，阿力仅通过消息出现，未发生任何公开示好被拒事件，同事（李晴、小菲、王总）全未出场，冲突未升级至公开僵持。,plot/mission_misalignment,整章场景为陈默私人聚会，阿力仅通过消息出现，未发生任何公开示好被拒事件，同事（李晴、小菲、王总）全未出场，冲突未升级至公开僵持。,high,open,"[""整章场景为陈默私人聚会，阿力仅通过消息出现，未发生任何公开示好被拒事件，同事（李晴、小菲、王总）全未出场，冲突未升级至公开僵持。""]",,需重写本章，将场景设在办公室或工作日，让阿力在同事面前公开示好并被阿条拒绝，引发私下议论，明确指向隐瞒真相的指认。,28,2026-07-02T06:41:08.182+00:00,2026-07-02T06:41:08.182+00:00
cmr34yogo0bv9v16z9y0pe276,cmr23pgks000fv16zpwg1ms38,cmr24zoct01s8v16z41r4h1i7,,cmr34yog20bv4v16zp2vpavt4,audit_issue,plot,plot:obligation_gap:must hit now 中‘阿力公开示好被拒’、‘冲突升级至同事可见’、‘阿条将矛盾指向隐瞒真相’、‘同事反应暗示关系公开破裂’均未执行。,plot/obligation_gap,must hit now 中‘阿力公开示好被拒’、‘冲突升级至同事可见’、‘阿条将矛盾指向隐瞒真相’、‘同事反应暗示关系公开破裂’均未执行。,high,open,"[""must hit now 中‘阿力公开示好被拒’、‘冲突升级至同事可见’、‘阿条将矛盾指向隐瞒真相’、‘同事反应暗示关系公开破裂’均未执行。""]",,必须在本章内完成这些事件，不能跳过或转嫁给下一章。,28,2026-07-02T06:41:08.184+00:00,2026-07-02T06:41:08.184+00:00
cmr35ayq60by4v16z3jkrs9f2,cmr23pgks000fv16zpwg1ms38,cmr24zocv01s9v16zuaz9jx84,cmr35aypc0bxuv16zp7dbzfi5,,state_diff,character_goal_shift,character_goal_shift:cmr23zj4j004tv16zlc1ewt6u,阿条 goal changed,"阿条 current goal changed from ""维持公开陌生关系，独立完成心理切割"" to ""从下周一开始公开切割，成为真正的陌生人"". Confirm this chapter includes a clear transition trigger.",medium,resolved,"[""Previous goal: 维持公开陌生关系，独立完成心理切割"",""Previous state: 阿条通过无视阿力、丢弃信物、溪边自省，完成从'我们'到'我'的分离，情感抽离。"",""Current goal: 从下周一开始公开切割，成为真正的陌生人"",""Current state: 阿条完成从内心切割到公开决裂，主导对峙过程，情感爆发但保持克制，最终选择切断一切联系。""]","[""cmr23zj4j004tv16zlc1ewt6u""]","If this is an intentional turn, make the trigger explicit in the chapter or plan. Otherwise restore the prior goal.",29,2026-07-02T06:50:41.358+00:00,2026-07-02T07:00:42.593+00:00
cmr35ayqa0by5v16ztf4ntsfu,cmr23pgks000fv16zpwg1ms38,cmr24zocv01s9v16zuaz9jx84,cmr35aypc0bxuv16zp7dbzfi5,,state_diff,character_goal_shift,character_goal_shift:cmr23zj4y004uv16zh1dm72nm,阿力 goal changed,"阿力 current goal changed from ""接受决裂，沉默应对公开僵局"" to ""保持回避姿态，拒绝对峙与解释"". Confirm this chapter includes a clear transition trigger.",medium,resolved,"[""Previous goal: 接受决裂，沉默应对公开僵局"",""Previous state: 阿力全程回避阿条，被王总警告工作，沉默接受公开僵局。"",""Current goal: 保持回避姿态，拒绝对峙与解释"",""Current state: 阿力面对证据仍拒绝解释，不追回、不挽留，沉默接受公开决裂。""]","[""cmr23zj4y004uv16zh1dm72nm""]","If this is an intentional turn, make the trigger explicit in the chapter or plan. Otherwise restore the prior goal.",29,2026-07-02T06:50:41.362+00:00,2026-07-02T07:00:42.598+00:00
cmr35fv6e0bz6v16z5nnackbl,cmr23pgks000fv16zpwg1ms38,cmr24zocw01sav16z8wprb5vx,,cmr35fv630bz5v16zy8bxa67n,audit_issue,character,character:trust_goal_unmet:阿条全程未展现出对李晴信任的加深，仅保持距离，未呼应“加深信任”这一保留目标。,character/trust_goal_unmet,阿条全程未展现出对李晴信任的加深，仅保持距离，未呼应“加深信任”这一保留目标。,low,resolved,"[""阿条全程未展现出对李晴信任的加深，仅保持距离，未呼应“加深信任”这一保留目标。""]",,在结尾或李晴对话中增添一个微小互动，例如阿条将纸巾推回时附带一句默认的感谢，或李晴不再追问的默契，自然体现代偿式的信任。,30,2026-07-02T06:54:30.037+00:00,2026-07-02T06:57:51.971+00:00
cmr35fv6g0bz7v16zftszpzs1,cmr23pgks000fv16zpwg1ms38,cmr24zocw01sav16z8wprb5vx,,cmr35fv5z0bz3v16z0uzt5xx6,audit_issue,plot,plot:character_absence:正文中王总和小菲均未以任何形式出现，但本章结构义务要求他们出场。,plot/character_absence,正文中王总和小菲均未以任何形式出现，但本章结构义务要求他们出场。,medium,resolved,"[""正文中王总和小菲均未以任何形式出现，但本章结构义务要求他们出场。""]",,在不打断节奏的前提下，可通过一句背景提及（如王总在群内发消息、小菲从过道经过等）补全存在感。,30,2026-07-02T06:54:30.040+00:00,2026-07-02T06:57:51.971+00:00
cmr35nun70c0wv16zn02nrqyh,cmr23pgks000fv16zpwg1ms38,cmr24zocw01sav16z8wprb5vx,cmr35nume0c0qv16zavwu8h97,,state_diff,character_goal_shift,character_goal_shift:cmr23zj4j004tv16zlc1ewt6u,阿条 goal changed,"阿条 current goal changed from ""从下周一开始公开切割，成为真正的陌生人"" to ""迫使阿力直面摊牌，彻底拆干净关系"". Confirm this chapter includes a clear transition trigger.",medium,resolved,"[""Previous goal: 从下周一开始公开切割，成为真正的陌生人"",""Previous state: 阿条完成从内心切割到公开决裂，主导对峙过程，情感爆发但保持克制，最终选择切断一切联系。"",""Current goal: 迫使阿力直面摊牌，彻底拆干净关系"",""Current state: 阿条从情绪崩溃中恢复，通过删除行为完成心理切割，积蓄摊牌决心。""]","[""cmr23zj4j004tv16zlc1ewt6u""]","If this is an intentional turn, make the trigger explicit in the chapter or plan. Otherwise restore the prior goal.",30,2026-07-02T07:00:42.595+00:00,2026-07-02T07:08:48.639+00:00
