id,artifactId,dependsOnArtifactId,dependsOnVersion,createdAt
cmr8ltthq0exrv16zlqq7ynqn,chapter_retention_contract:chapter:cmr24zoby01rsv16zxnuxclfi:VolumeChapterPlan:cmr23pgks000fv16zpwg1ms38-chapter-b0fc7935-5747-4b2e-a4b0-c5aa16176c30,world_skeleton:novel:cmr23pgks000fv16zpwg1ms38:World:cmr28gckq055qv16zu1h7cojr,1,2026-07-06T02:32:05.774+00:00
cmr8ltths0exsv16zzgjr9aok,chapter_retention_contract:chapter:cmr24zobw01rrv16zsmqcorpc:VolumeChapterPlan:cmr23pgks000fv16zpwg1ms38-chapter-90fc154d-5499-4c88-a033-dc85ec7dc67d,world_skeleton:novel:cmr23pgks000fv16zpwg1ms38:World:cmr28gckq055qv16zu1h7cojr,1,2026-07-06T02:32:05.776+00:00
cmr8ltthv0extv16zuu0ncudp,chapter_retention_contract:chapter:cmr24zobt01rqv16zbto61e2r:VolumeChapterPlan:cmr23pgks000fv16zpwg1ms38-chapter-e868f1dc-7d14-456e-b669-123176c39da0,world_skeleton:novel:cmr23pgks000fv16zpwg1ms38:World:cmr28gckq055qv16zu1h7cojr,1,2026-07-06T02:32:05.779+00:00
cmr8ltthx0exuv16zw8sisti8,chapter_retention_contract:chapter:cmr24zobj01rpv16zet3olxnq:VolumeChapterPlan:cmr23pgks000fv16zpwg1ms38-chapter-952daf56-06b3-40a8-aece-d2a896713c27,world_skeleton:novel:cmr23pgks000fv16zpwg1ms38:World:cmr28gckq055qv16zu1h7cojr,1,2026-07-06T02:32:05.781+00:00
cmr8ltti00exvv16znxtko370,chapter_retention_contract:chapter:cmr24zobh01rov16z0c34j46e:VolumeChapterPlan:cmr23pgks000fv16zpwg1ms38-chapter-4f102d5e-ffa8-4b96-a33f-a8e488d66256,world_skeleton:novel:cmr23pgks000fv16zpwg1ms38:World:cmr28gckq055qv16zu1h7cojr,1,2026-07-06T02:32:05.784+00:00
cmr8ltti20exwv16z3lb8c9a7,chapter_retention_contract:chapter:cmr24zobf01rnv16zemm40alv:VolumeChapterPlan:cmr23pgks000fv16zpwg1ms38-chapter-8f45148d-f6a1-4835-8455-b154f3c95047,world_skeleton:novel:cmr23pgks000fv16zpwg1ms38:World:cmr28gckq055qv16zu1h7cojr,1,2026-07-06T02:32:05.786+00:00
cmr8ltti40exxv16z2l71cwgq,chapter_retention_contract:chapter:cmr24zobd01rmv16z1nhh9ss5:VolumeChapterPlan:cmr23pgks000fv16zpwg1ms38-chapter-cb3e5911-0411-419a-8839-054735397759,world_skeleton:novel:cmr23pgks000fv16zpwg1ms38:World:cmr28gckq055qv16zu1h7cojr,1,2026-07-06T02:32:05.788+00:00
cmr8ltti70exyv16zjedc4wya,chapter_retention_contract:chapter:cmr24zobb01rlv16z1chjyonq:VolumeChapterPlan:cmr23pgks000fv16zpwg1ms38-chapter-cf41abb0-1d6f-4b18-91ce-1a9ef3fa5a09,world_skeleton:novel:cmr23pgks000fv16zpwg1ms38:World:cmr28gckq055qv16zu1h7cojr,1,2026-07-06T02:32:05.791+00:00
cmr8ltti90exzv16zc0up2sr7,chapter_retention_contract:chapter:cmr24zob901rkv16z4obgdvth:VolumeChapterPlan:cmr23pgks000fv16zpwg1ms38-chapter-cbf3245a-b977-4f98-a163-cd52e5d7a5ec,world_skeleton:novel:cmr23pgks000fv16zpwg1ms38:World:cmr28gckq055qv16zu1h7cojr,1,2026-07-06T02:32:05.793+00:00
cmr8lttib0ey0v16zy5bkyvaj,chapter_retention_contract:chapter:cmr24zob701rjv16zoa3pmbkg:VolumeChapterPlan:cmr23pgks000fv16zpwg1ms38-chapter-a916c90f-bb1b-4dff-aedb-940b90210e4e,world_skeleton:novel:cmr23pgks000fv16zpwg1ms38:World:cmr28gckq055qv16zu1h7cojr,1,2026-07-06T02:32:05.795+00:00
cmr8lttie0ey1v16zf2gyg1rq,chapter_retention_contract:chapter:cmr24zoc501rwv16zvt0vmmu0:VolumeChapterPlan:cmr23pgks000fv16zpwg1ms38-chapter-f50f06fb-2a88-4d7b-98ba-223cb908f4d3,world_skeleton:novel:cmr23pgks000fv16zpwg1ms38:World:cmr28gckq055qv16zu1h7cojr,1,2026-07-06T02:32:05.797+00:00
cmr8lttig0ey2v16z4pv2l6e6,chapter_retention_contract:chapter:cmr24zoc701rxv16z1uyp5r52:VolumeChapterPlan:cmr23pgks000fv16zpwg1ms38-chapter-efb98bb3-4330-4223-b90a-acf09875e9f9,world_skeleton:novel:cmr23pgks000fv16zpwg1ms38:World:cmr28gckq055qv16zu1h7cojr,1,2026-07-06T02:32:05.800+00:00
cmr8lttii0ey3v16zrjaazd52,chapter_retention_contract:chapter:cmr24zoc901ryv16zxu2sbz7r:VolumeChapterPlan:cmr23pgks000fv16zpwg1ms38-chapter-04aa7537-e521-4853-8be6-9563624c23df,world_skeleton:novel:cmr23pgks000fv16zpwg1ms38:World:cmr28gckq055qv16zu1h7cojr,1,2026-07-06T02:32:05.802+00:00
cmr8lttil0ey4v16zd7r10z2p,chapter_retention_contract:chapter:cmr24zocb01rzv16zba9tkamt:VolumeChapterPlan:cmr23pgks000fv16zpwg1ms38-chapter-67bd6248-145d-4156-bd58-c0289b9cc78a,world_skeleton:novel:cmr23pgks000fv16zpwg1ms38:World:cmr28gckq055qv16zu1h7cojr,1,2026-07-06T02:32:05.805+00:00
cmr8lttin0ey5v16ze7pkevx3,chapter_retention_contract:chapter:cmr24zocd01s0v16zaocty107:VolumeChapterPlan:cmr23pgks000fv16zpwg1ms38-chapter-e9e2f69f-21df-43b2-aaa0-8299a17676b1,world_skeleton:novel:cmr23pgks000fv16zpwg1ms38:World:cmr28gckq055qv16zu1h7cojr,1,2026-07-06T02:32:05.807+00:00
cmr8lttiq0ey6v16zyn3mbjm2,chapter_retention_contract:chapter:cmr24zocf01s1v16zorowoe4i:VolumeChapterPlan:cmr23pgks000fv16zpwg1ms38-chapter-b686b938-1c62-4915-b122-b16a9a51c05f,world_skeleton:novel:cmr23pgks000fv16zpwg1ms38:World:cmr28gckq055qv16zu1h7cojr,1,2026-07-06T02:32:05.810+00:00
cmr8lttis0ey7v16ze2z5os4j,chapter_retention_contract:chapter:cmr24zoch01s2v16zud5yqsvh:VolumeChapterPlan:cmr23pgks000fv16zpwg1ms38-chapter-b28bde66-a7cf-4e22-8c9a-54833ffe827e,world_skeleton:novel:cmr23pgks000fv16zpwg1ms38:World:cmr28gckq055qv16zu1h7cojr,1,2026-07-06T02:32:05.812+00:00
cmr8lttiu0ey8v16zod2roja1,chapter_retention_contract:chapter:cmr24zocj01s3v16zyc692fv8:VolumeChapterPlan:cmr23pgks000fv16zpwg1ms38-chapter-4a12356f-31a4-4f1e-8edb-d26b958bb37c,world_skeleton:novel:cmr23pgks000fv16zpwg1ms38:World:cmr28gckq055qv16zu1h7cojr,1,2026-07-06T02:32:05.814+00:00
cmr8lttiy0ey9v16zb7srdore,reader_promise:chapter:cmr252pek0213v16zuwcfd0ck:PayoffLedgerItem:cmr24eebu00frv16zui7vmvz1,chapter_draft:chapter:cmr252pek0213v16zuwcfd0ck:Chapter:cmr252pek0213v16zuwcfd0ck,1,2026-07-06T02:32:05.818+00:00
cmr8lttj10eyav16z89uuiawc,reader_promise:chapter:cmr252pek0213v16zuwcfd0ck:PayoffLedgerItem:cmr8lt4m50djav16z0h79z5o9,chapter_draft:chapter:cmr252pek0213v16zuwcfd0ck:Chapter:cmr252pek0213v16zuwcfd0ck,1,2026-07-06T02:32:05.821+00:00
cmr8lttj50eybv16ze8pxoz03,reader_promise:chapter:cmr252pek0213v16zuwcfd0ck:PayoffLedgerItem:cmr26fu3004gfv16zt3qtow2k,chapter_draft:chapter:cmr252pek0213v16zuwcfd0ck:Chapter:cmr252pek0213v16zuwcfd0ck,1,2026-07-06T02:32:05.825+00:00
cmr8lttj80eycv16zom8k2e3q,reader_promise:chapter:cmr252pei0212v16zr43naa61:PayoffLedgerItem:cmr8ljtpv0dg3v16zeldh3m4w,chapter_draft:chapter:cmr252pei0212v16zr43naa61:Chapter:cmr252pei0212v16zr43naa61,1,2026-07-06T02:32:05.828+00:00
cmr8lttja0eydv16z5l71tmaj,reader_promise:chapter:cmr252pei0212v16zr43naa61:PayoffLedgerItem:cmr8ljtpv0dg3v16zeldh3m4w,chapter_draft:chapter:cmr252peh0211v16zss2kflem:Chapter:cmr252peh0211v16zss2kflem,1,2026-07-06T02:32:05.830+00:00
cmr8lttjd0eyev16z9xr4dltd,reader_promise:chapter:cmr252peh0211v16zss2kflem:PayoffLedgerItem:cmr4d1eh80cb3v16z9hi1jdqw,chapter_draft:chapter:cmr252peh0211v16zss2kflem:Chapter:cmr252peh0211v16zss2kflem,1,2026-07-06T02:32:05.833+00:00
cmr8lttjf0eyfv16z1bvey4x4,reader_promise:chapter:cmr252peh0211v16zss2kflem:PayoffLedgerItem:cmr314xdj0aqkv16zf90uvt7s,chapter_draft:chapter:cmr252peh0211v16zss2kflem:Chapter:cmr252peh0211v16zss2kflem,1,2026-07-06T02:32:05.835+00:00
cmr8lttjg0eygv16z5kt1haml,reader_promise:chapter:cmr252peh0211v16zss2kflem:PayoffLedgerItem:cmr314xdj0aqkv16zf90uvt7s,chapter_draft:chapter:cmr252pef0210v16zltbhbtdh:Chapter:cmr252pef0210v16zltbhbtdh,1,2026-07-06T02:32:05.836+00:00
cmr8lttjj0eyhv16zg0hzh4s8,reader_promise:chapter:cmr252pef0210v16zltbhbtdh:PayoffLedgerItem:cmr32hsbi0b6bv16zmebnjhtb,chapter_draft:chapter:cmr252pef0210v16zltbhbtdh:Chapter:cmr252pef0210v16zltbhbtdh,1,2026-07-06T02:32:05.839+00:00
cmr8lttjo0eyiv16zwk1fc04j,reader_promise:chapter:cmr252pei0212v16zr43naa61:PayoffLedgerItem:cmr32i4ld0b6nv16ze2q9olz0,chapter_draft:chapter:cmr252pei0212v16zr43naa61:Chapter:cmr252pei0212v16zr43naa61,1,2026-07-06T02:32:05.844+00:00
cmr8lttjp0eyjv16zuz0zn6gz,reader_promise:chapter:cmr252pei0212v16zr43naa61:PayoffLedgerItem:cmr32i4ld0b6nv16ze2q9olz0,chapter_draft:chapter:cmr252ped020zv16zhk3ez4ic:Chapter:cmr252ped020zv16zhk3ez4ic,1,2026-07-06T02:32:05.845+00:00
cmr8lttjs0eykv16z9e9gphm5,reader_promise:chapter:cmr24zod601sfv16zz52rk4y9:PayoffLedgerItem:cmr275pbd04u0v16z34xoq6ku,chapter_draft:chapter:cmr24zod601sfv16zz52rk4y9:Chapter:cmr24zod601sfv16zz52rk4y9,1,2026-07-06T02:32:05.847+00:00
cmr8lttju0eylv16zdzd65tm0,reader_promise:chapter:cmr252pek0213v16zuwcfd0ck:PayoffLedgerItem:cmr252ohr020sv16zmln6n56c,chapter_draft:chapter:cmr252pek0213v16zuwcfd0ck:Chapter:cmr252pek0213v16zuwcfd0ck,1,2026-07-06T02:32:05.850+00:00
cmr8lttjw0eymv16zyntpi72z,reader_promise:chapter:cmr252pek0213v16zuwcfd0ck:PayoffLedgerItem:cmr8ltjas0djnv16z8cki6pce,chapter_draft:chapter:cmr252pek0213v16zuwcfd0ck:Chapter:cmr252pek0213v16zuwcfd0ck,1,2026-07-06T02:32:05.852+00:00
cmr8lttk20eynv16z62hbpurg,reader_promise:chapter:cmr252pek0213v16zuwcfd0ck:PayoffLedgerItem:cmr8ltjas0djnv16z8cki6pce,chapter_draft:chapter:cmr252pei0212v16zr43naa61:Chapter:cmr252pei0212v16zr43naa61,1,2026-07-06T02:32:05.853+00:00
cmr8lttk50eyov16zfmjb1fr9,reader_promise:chapter:cmr252pek0213v16zuwcfd0ck:PayoffLedgerItem:cmr8lk7qw0dgfv16z52jbba58,chapter_draft:chapter:cmr252pek0213v16zuwcfd0ck:Chapter:cmr252pek0213v16zuwcfd0ck,1,2026-07-06T02:32:05.861+00:00
cmr8lttk70eypv16znrd2iq4u,reader_promise:chapter:cmr252ped020zv16zhk3ez4ic:PayoffLedgerItem:cmr8ltjaw0djov16z4w07nrfq,chapter_draft:chapter:cmr252ped020zv16zhk3ez4ic:Chapter:cmr252ped020zv16zhk3ez4ic,1,2026-07-06T02:32:05.863+00:00
cmr8lttka0eyqv16zv0t4q1v7,reader_promise:chapter:cmr252peh0211v16zss2kflem:PayoffLedgerItem:cmr26msnw04m4v16zcot77loc,chapter_draft:chapter:cmr252peh0211v16zss2kflem:Chapter:cmr252peh0211v16zss2kflem,1,2026-07-06T02:32:05.866+00:00
cmr8lttke0eyrv16zn7zgjv4j,reader_promise:chapter:cmr252pek0213v16zuwcfd0ck:PayoffLedgerItem:cmr24eebn00fpv16zvuqfa09v,chapter_draft:chapter:cmr252pek0213v16zuwcfd0ck:Chapter:cmr252pek0213v16zuwcfd0ck,1,2026-07-06T02:32:05.870+00:00
cmr8ltumu0f07v16zw2ghk3b6,audit_report:chapter:cmr24zoaz01rhv16zmcjv20hl:AuditReport:cmr4cxmeu0cavv16zmw773ml6,chapter_draft:chapter:cmr24zoaz01rhv16zmcjv20hl:Chapter:cmr24zoaz01rhv16zmcjv20hl,1,2026-07-06T02:32:07.254+00:00
cmr8ltumw0f08v16zcz6rhwjm,audit_report:chapter:cmr24zoaz01rhv16zmcjv20hl:AuditReport:cmr4cxmes0catv16z87c1oxd0,chapter_draft:chapter:cmr24zoaz01rhv16zmcjv20hl:Chapter:cmr24zoaz01rhv16zmcjv20hl,1,2026-07-06T02:32:07.256+00:00
cmr8ltumz0f09v16z4e19yl4p,audit_report:chapter:cmr24zoaz01rhv16zmcjv20hl:AuditReport:cmr4cxmen0caqv16zaq2nbryc,chapter_draft:chapter:cmr24zoaz01rhv16zmcjv20hl:Chapter:cmr24zoaz01rhv16zmcjv20hl,1,2026-07-06T02:32:07.259+00:00
cmr8ltun10f0av16znba3kuiw,audit_report:chapter:cmr24zoaz01rhv16zmcjv20hl:AuditReport:cmr4cxmel0canv16z8apbts1g,chapter_draft:chapter:cmr24zoaz01rhv16zmcjv20hl:Chapter:cmr24zoaz01rhv16zmcjv20hl,1,2026-07-06T02:32:07.261+00:00
cmr8ltun50f0bv16z672vdoqr,character_governance_state:novel:cmr23pgks000fv16zpwg1ms38:CharacterResourceLedgerItem:cmr8ljto20dfxv16zs62nb3gl,character_cast:novel:cmr23pgks000fv16zpwg1ms38:Character:novel:cmr23pgks000fv16zpwg1ms38,1,2026-07-06T02:32:07.265+00:00
cmr8ltun60f0cv16zffo9henv,character_governance_state:novel:cmr23pgks000fv16zpwg1ms38:CharacterResourceLedgerItem:cmr8ljto20dfxv16zs62nb3gl,story_macro:novel:cmr23pgks000fv16zpwg1ms38:StoryMacroPlan:cmr23qjo9000tv16zf36f7gb0,1,2026-07-06T02:32:07.266+00:00
cmr8ltuo50f0rv16zirztobm1,reader_promise:chapter:cmr24zod001scv16zh2hhfj2q:PayoffLedgerItem:cmr2y69ge06j9v16zk8ey952q,book_contract:novel:cmr23pgks000fv16zpwg1ms38:BookContract:cmr23r62c001jv16zvqit3583,1,2026-07-06T02:32:07.301+00:00
cmr8ltuo80f0sv16zve2u64yl,reader_promise:chapter:cmr24zod001scv16zh2hhfj2q:PayoffLedgerItem:cmr2y69ge06j9v16zk8ey952q,story_macro:novel:cmr23pgks000fv16zpwg1ms38:StoryMacroPlan:cmr23qjo9000tv16zf36f7gb0,1,2026-07-06T02:32:07.304+00:00
cmr8ltuob0f0tv16zqbnmdbz5,reader_promise:chapter:cmr24zocl01s4v16zvlgu20mm:PayoffLedgerItem:cmr34uhze0bu9v16zfuw7h9mv,book_contract:novel:cmr23pgks000fv16zpwg1ms38:BookContract:cmr23r62c001jv16zvqit3583,1,2026-07-06T02:32:07.307+00:00
cmr8ltuod0f0uv16zra1lels0,reader_promise:chapter:cmr24zocl01s4v16zvlgu20mm:PayoffLedgerItem:cmr34uhze0bu9v16zfuw7h9mv,story_macro:novel:cmr23pgks000fv16zpwg1ms38:StoryMacroPlan:cmr23qjo9000tv16zf36f7gb0,1,2026-07-06T02:32:07.309+00:00
cmr8ltuog0f0vv16zzwvpicme,reader_promise:chapter:cmr24zob701rjv16zoa3pmbkg:PayoffLedgerItem:cmr26fu3o04gmv16zhwm5qbxk,book_contract:novel:cmr23pgks000fv16zpwg1ms38:BookContract:cmr23r62c001jv16zvqit3583,1,2026-07-06T02:32:07.312+00:00
cmr8ltuoi0f0wv16zfu8su3vl,reader_promise:chapter:cmr24zob701rjv16zoa3pmbkg:PayoffLedgerItem:cmr26fu3o04gmv16zhwm5qbxk,story_macro:novel:cmr23pgks000fv16zpwg1ms38:StoryMacroPlan:cmr23qjo9000tv16zf36f7gb0,1,2026-07-06T02:32:07.314+00:00
cmr8ltuon0f0yv16zh1ykshy0,reader_promise:chapter:cmr24zocw01sav16z8wprb5vx:PayoffLedgerItem:cmr252oi0020uv16z0e8biytc,book_contract:novel:cmr23pgks000fv16zpwg1ms38:BookContract:cmr23r62c001jv16zvqit3583,1,2026-07-06T02:32:07.319+00:00
cmr8ltuop0f0zv16zphsze4jy,reader_promise:chapter:cmr24zocw01sav16z8wprb5vx:PayoffLedgerItem:cmr252oi0020uv16z0e8biytc,story_macro:novel:cmr23pgks000fv16zpwg1ms38:StoryMacroPlan:cmr23qjo9000tv16zf36f7gb0,1,2026-07-06T02:32:07.321+00:00
cmr8ltuor0f10v16zgn02ywlf,reader_promise:chapter:cmr24zocy01sbv16zja8tq08e:PayoffLedgerItem:cmr35o7h40c1nv16z43vf1rgz,book_contract:novel:cmr23pgks000fv16zpwg1ms38:BookContract:cmr23r62c001jv16zvqit3583,1,2026-07-06T02:32:07.323+00:00
cmr8ltuos0f11v16zlf3ytcm4,reader_promise:chapter:cmr24zocy01sbv16zja8tq08e:PayoffLedgerItem:cmr35o7h40c1nv16z43vf1rgz,story_macro:novel:cmr23pgks000fv16zpwg1ms38:StoryMacroPlan:cmr23qjo9000tv16zf36f7gb0,1,2026-07-06T02:32:07.324+00:00
cmr8ltuou0f12v16z554ckqxw,reader_promise:chapter:cmr24zobt01rqv16zbto61e2r:PayoffLedgerItem:cmr2y69gv06jdv16z4nmgw8xa,book_contract:novel:cmr23pgks000fv16zpwg1ms38:BookContract:cmr23r62c001jv16zvqit3583,1,2026-07-06T02:32:07.326+00:00
cmr8ltuow0f13v16ztnv1xqgg,reader_promise:chapter:cmr24zobt01rqv16zbto61e2r:PayoffLedgerItem:cmr2y69gv06jdv16z4nmgw8xa,story_macro:novel:cmr23pgks000fv16zpwg1ms38:StoryMacroPlan:cmr23qjo9000tv16zf36f7gb0,1,2026-07-06T02:32:07.328+00:00
cmr8ltuoz0f15v16zcqz1vb19,reader_promise:chapter:cmr24zobt01rqv16zbto61e2r:PayoffLedgerItem:cmr2y69gt06jcv16zp7z9o58l,book_contract:novel:cmr23pgks000fv16zpwg1ms38:BookContract:cmr23r62c001jv16zvqit3583,1,2026-07-06T02:32:07.331+00:00
cmr8ltup10f16v16zepxo06fy,reader_promise:chapter:cmr24zobt01rqv16zbto61e2r:PayoffLedgerItem:cmr2y69gt06jcv16zp7z9o58l,story_macro:novel:cmr23pgks000fv16zpwg1ms38:StoryMacroPlan:cmr23qjo9000tv16zf36f7gb0,1,2026-07-06T02:32:07.333+00:00
cmr8ltup50f18v16zs6ip3jc9,reader_promise:chapter:cmr24zobj01rpv16zet3olxnq:PayoffLedgerItem:cmr24eebx00fsv16z65hnqzwm,book_contract:novel:cmr23pgks000fv16zpwg1ms38:BookContract:cmr23r62c001jv16zvqit3583,1,2026-07-06T02:32:07.337+00:00
cmr8ltup60f19v16z3w7n12wt,reader_promise:chapter:cmr24zobj01rpv16zet3olxnq:PayoffLedgerItem:cmr24eebx00fsv16z65hnqzwm,story_macro:novel:cmr23pgks000fv16zpwg1ms38:StoryMacroPlan:cmr23qjo9000tv16zf36f7gb0,1,2026-07-06T02:32:07.338+00:00
cmr8ltupa0f1bv16zgrwdiv00,reader_promise:chapter:cmr24zobd01rmv16z1nhh9ss5:PayoffLedgerItem:cmr26p0ar04mbv16z3j6f58ei,book_contract:novel:cmr23pgks000fv16zpwg1ms38:BookContract:cmr23r62c001jv16zvqit3583,1,2026-07-06T02:32:07.342+00:00
cmr8ltupb0f1cv16zo6i7p5w1,reader_promise:chapter:cmr24zobd01rmv16z1nhh9ss5:PayoffLedgerItem:cmr26p0ar04mbv16z3j6f58ei,story_macro:novel:cmr23pgks000fv16zpwg1ms38:StoryMacroPlan:cmr23qjo9000tv16zf36f7gb0,1,2026-07-06T02:32:07.343+00:00
cmr8ltupf0f1ev16zpxbrv3g6,reader_promise:chapter:cmr24zob701rjv16zoa3pmbkg:PayoffLedgerItem:cmr26g7e104hfv16zylnx0heq,book_contract:novel:cmr23pgks000fv16zpwg1ms38:BookContract:cmr23r62c001jv16zvqit3583,1,2026-07-06T02:32:07.347+00:00
cmr8ltupg0f1fv16zo5k4i3vi,reader_promise:chapter:cmr24zob701rjv16zoa3pmbkg:PayoffLedgerItem:cmr26g7e104hfv16zylnx0heq,story_macro:novel:cmr23pgks000fv16zpwg1ms38:StoryMacroPlan:cmr23qjo9000tv16zf36f7gb0,1,2026-07-06T02:32:07.348+00:00
cmr8ltupl0f1iv16zmbwqhthv,reader_promise:chapter:cmr24zoaz01rhv16zmcjv20hl:PayoffLedgerItem:cmr275pb604tyv16zdlhoy2gr,book_contract:novel:cmr23pgks000fv16zpwg1ms38:BookContract:cmr23r62c001jv16zvqit3583,1,2026-07-06T02:32:07.353+00:00
cmr8ltupn0f1jv16zfk05d5fp,reader_promise:chapter:cmr24zoaz01rhv16zmcjv20hl:PayoffLedgerItem:cmr275pb604tyv16zdlhoy2gr,story_macro:novel:cmr23pgks000fv16zpwg1ms38:StoryMacroPlan:cmr23qjo9000tv16zf36f7gb0,1,2026-07-06T02:32:07.355+00:00
cmr8ltupr0f1lv16zp7o0v03w,reader_promise:chapter:cmr24zobj01rpv16zet3olxnq:PayoffLedgerItem:cmr24eebq00fqv16zhozelo3y,book_contract:novel:cmr23pgks000fv16zpwg1ms38:BookContract:cmr23r62c001jv16zvqit3583,1,2026-07-06T02:32:07.359+00:00
cmr8ltups0f1mv16zi6wnvkpq,reader_promise:chapter:cmr24zobj01rpv16zet3olxnq:PayoffLedgerItem:cmr24eebq00fqv16zhozelo3y,story_macro:novel:cmr23pgks000fv16zpwg1ms38:StoryMacroPlan:cmr23qjo9000tv16zf36f7gb0,1,2026-07-06T02:32:07.360+00:00
cmr8ltupx0f1pv16zaxh1wey2,chapter_retention_contract:chapter:cmr24zocy01sbv16zja8tq08e:VolumeChapterPlan:cmr23pgks000fv16zpwg1ms38-chapter-2cf68c38-fd83-4939-ab78-a3f537657dba,volume_strategy:volume:legacy-volume-c293a222-5952-4b60-af28-b01be6bda06d:VolumePlan:legacy-volume-c293a222-5952-4b60-af28-b01be6bda06d,1,2026-07-06T02:32:07.365+00:00
cmr8ltuq10f1rv16zcdliqh7u,chapter_retention_contract:chapter:cmr24zod001scv16zh2hhfj2q:VolumeChapterPlan:cmr23pgks000fv16zpwg1ms38-chapter-6d52d6de-b7c3-4f99-bce8-db491e323943,volume_strategy:volume:legacy-volume-c293a222-5952-4b60-af28-b01be6bda06d:VolumePlan:legacy-volume-c293a222-5952-4b60-af28-b01be6bda06d,1,2026-07-06T02:32:07.369+00:00
cmr8ltuq50f1tv16z65o9i1jh,chapter_retention_contract:chapter:cmr24zod201sdv16zyjm3gz4z:VolumeChapterPlan:cmr23pgks000fv16zpwg1ms38-chapter-78a278e5-6773-4d45-b0a0-14fad796ec08,volume_strategy:volume:legacy-volume-c293a222-5952-4b60-af28-b01be6bda06d:VolumePlan:legacy-volume-c293a222-5952-4b60-af28-b01be6bda06d,1,2026-07-06T02:32:07.373+00:00
cmr8ltusa0f2ev16zmgnaq6ri,continuity_state:chapter:cmr24zoaz01rhv16zmcjv20hl:StoryStateSnapshot:cmr261wze048bv16zho19qw9d,chapter_draft:chapter:cmr24zoaz01rhv16zmcjv20hl:Chapter:cmr24zoaz01rhv16zmcjv20hl,1,2026-07-06T02:32:07.450+00:00
cmr8ltusc0f2fv16zrna07f3g,continuity_state:chapter:cmr24zob501riv16zlk7xxqvy:StoryStateSnapshot:cmr269sr004b3v16zvdhpsups,chapter_draft:chapter:cmr24zob501riv16zlk7xxqvy:Chapter:cmr24zob501riv16zlk7xxqvy,1,2026-07-06T02:32:07.452+00:00
cmr8ltuuf0f3fv16zqa5pbzf1,chapter_retention_contract:chapter:cmr24zobf01rnv16zemm40alv:Chapter:cmr24zobf01rnv16zemm40alv,character_governance_state:novel:cmr23pgks000fv16zpwg1ms38:CharacterResourceLedgerItem:cmr8ljto20dfxv16zs62nb3gl,1,2026-07-06T02:32:07.527+00:00
cmr8ltuuj0f3hv16zc6wux4g5,chapter_retention_contract:chapter:cmr24zobh01rov16z0c34j46e:Chapter:cmr24zobh01rov16z0c34j46e,character_governance_state:novel:cmr23pgks000fv16zpwg1ms38:CharacterResourceLedgerItem:cmr8ljto20dfxv16zs62nb3gl,1,2026-07-06T02:32:07.531+00:00
cmr8ltuun0f3jv16zdhvdrpf3,chapter_retention_contract:chapter:cmr24zobj01rpv16zet3olxnq:Chapter:cmr24zobj01rpv16zet3olxnq,character_governance_state:novel:cmr23pgks000fv16zpwg1ms38:CharacterResourceLedgerItem:cmr8ljto20dfxv16zs62nb3gl,1,2026-07-06T02:32:07.535+00:00
cmr8ltuur0f3lv16z9xiikwl6,chapter_retention_contract:chapter:cmr24zobt01rqv16zbto61e2r:Chapter:cmr24zobt01rqv16zbto61e2r,character_governance_state:novel:cmr23pgks000fv16zpwg1ms38:CharacterResourceLedgerItem:cmr8ljto20dfxv16zs62nb3gl,1,2026-07-06T02:32:07.539+00:00
cmr8ltuuv0f3mv16z7en9rnhi,chapter_retention_contract:chapter:cmr24zobw01rrv16zsmqcorpc:Chapter:cmr24zobw01rrv16zsmqcorpc,character_governance_state:novel:cmr23pgks000fv16zpwg1ms38:CharacterResourceLedgerItem:cmr8ljto20dfxv16zs62nb3gl,1,2026-07-06T02:32:07.543+00:00
cmr8ltuux0f3nv16z1dtackun,chapter_retention_contract:chapter:cmr24zoby01rsv16zxnuxclfi:Chapter:cmr24zoby01rsv16zxnuxclfi,character_governance_state:novel:cmr23pgks000fv16zpwg1ms38:CharacterResourceLedgerItem:cmr8ljto20dfxv16zs62nb3gl,1,2026-07-06T02:32:07.545+00:00
cmr8ltuv00f3ov16zyi4oozv5,chapter_retention_contract:chapter:cmr24zoc001rtv16zdbja58rs:Chapter:cmr24zoc001rtv16zdbja58rs,character_governance_state:novel:cmr23pgks000fv16zpwg1ms38:CharacterResourceLedgerItem:cmr8ljto20dfxv16zs62nb3gl,1,2026-07-06T02:32:07.548+00:00
cmr8ltuv20f3pv16z25un4mfj,chapter_retention_contract:chapter:cmr24zoc101ruv16zr0qqiis6:Chapter:cmr24zoc101ruv16zr0qqiis6,character_governance_state:novel:cmr23pgks000fv16zpwg1ms38:CharacterResourceLedgerItem:cmr8ljto20dfxv16zs62nb3gl,1,2026-07-06T02:32:07.550+00:00
cmr8ltuv50f3qv16z1g0l8qey,chapter_retention_contract:chapter:cmr24zoc301rvv16zsof6hdh2:Chapter:cmr24zoc301rvv16zsof6hdh2,character_governance_state:novel:cmr23pgks000fv16zpwg1ms38:CharacterResourceLedgerItem:cmr8ljto20dfxv16zs62nb3gl,1,2026-07-06T02:32:07.553+00:00
cmr8ltuv80f3rv16zhecgsgc6,chapter_retention_contract:chapter:cmr24zoc501rwv16zvt0vmmu0:Chapter:cmr24zoc501rwv16zvt0vmmu0,character_governance_state:novel:cmr23pgks000fv16zpwg1ms38:CharacterResourceLedgerItem:cmr8ljto20dfxv16zs62nb3gl,1,2026-07-06T02:32:07.556+00:00
